"","X","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response"
"GO:0071824","GO:0071824","GO:0071824","protein-DNA complex subunit organization",162,-0.510940028166045,-1.62446952575205,0.000163027294498348,0.00390911099634082,0.00307103132336476,3197,"tags=37%, list=21%, signal=29%","ENSG00000185024/ENSG00000161057/ENSG00000100519/ENSG00000166508/ENSG00000066117/ENSG00000120334/ENSG00000178028/ENSG00000143799/ENSG00000063978/ENSG00000127616/ENSG00000275663/ENSG00000068878/ENSG00000138092/ENSG00000106399/ENSG00000135336/ENSG00000087191/ENSG00000204256/ENSG00000117505/ENSG00000189060/ENSG00000147601/ENSG00000100297/ENSG00000189308/ENSG00000127616/ENSG00000075856/ENSG00000013275/ENSG00000189403/ENSG00000147400/ENSG00000187475/ENSG00000099284/ENSG00000175792/ENSG00000112312/ENSG00000162521/ENSG00000112118/ENSG00000188486/ENSG00000187475/ENSG00000187475/ENSG00000187475/ENSG00000117748/ENSG00000187475/ENSG00000119335/ENSG00000105011/ENSG00000118900/ENSG00000076003/ENSG00000188312/ENSG00000178460/ENSG00000164104/ENSG00000051180/ENSG00000073111/ENSG00000167670/ENSG00000167842/ENSG00000129534/ENSG00000104738/ENSG00000132780/ENSG00000102384/ENSG00000197837/ENSG00000132383/ENSG00000196497/ENSG00000119969/ENSG00000188486/ENSG00000100162/ENSG00000159055/ENSG00000101812/ENSG00000166451/ENSG00000102901/ENSG00000159259/ENSG00000135547/ENSG00000188486/ENSG00000183598/ENSG00000126787/ENSG00000117724/ENSG00000138778/ENSG00000123219","FALSE","FALSE","FALSE","FALSE"
"GO:0002793","GO:0002793","GO:0002793","positive regulation of peptide secretion",106,0.480036072390388,1.78974385916713,0.000165746988539177,0.00394336091524509,0.00309793835513648,1826,"tags=18%, list=12%, signal=16%","ENSG00000163032/ENSG00000171564/ENSG00000171557/ENSG00000163794/ENSG00000164756/ENSG00000185149/ENSG00000106128/ENSG00000017427/ENSG00000162545/ENSG00000106633/ENSG00000113108/ENSG00000128271/ENSG00000036828/ENSG00000128271/ENSG00000083720/ENSG00000170011/ENSG00000119714/ENSG00000164022/ENSG00000170890/ENSG00000096968/ENSG00000166128/ENSG00000123384/ENSG00000153162/ENSG00000196535","FALSE","FALSE","FALSE","FALSE"
"GO:0006334","GO:0006334","GO:0006334","nucleosome assembly",56,-0.633746720210434,-1.76617727452966,0.000169347763029797,0.0040083816013276,0.00314901916706865,2762,"tags=50%, list=18%, signal=41%","ENSG00000275663/ENSG00000138092/ENSG00000204256/ENSG00000189060/ENSG00000075856/ENSG00000187475/ENSG00000099284/ENSG00000175792/ENSG00000162521/ENSG00000188486/ENSG00000187475/ENSG00000187475/ENSG00000187475/ENSG00000187475/ENSG00000119335/ENSG00000105011/ENSG00000118900/ENSG00000188312/ENSG00000164104/ENSG00000073111/ENSG00000167670/ENSG00000129534/ENSG00000132780/ENSG00000102384/ENSG00000197837/ENSG00000196497/ENSG00000188486/ENSG00000100162/ENSG00000159055/ENSG00000101812/ENSG00000166451/ENSG00000102901/ENSG00000159259/ENSG00000188486/ENSG00000183598/ENSG00000123219","FALSE","FALSE","FALSE","FALSE"
"GO:0002683","GO:0002683","GO:0002683","negative regulation of immune system process",221,0.380211523712141,1.51083686124542,0.000174315195800095,0.00405632196133977,0.00318668152748475,1913,"tags=18%, list=13%, signal=16%","ENSG00000012124/ENSG00000106927/ENSG00000171522/ENSG00000012223/ENSG00000112175/ENSG00000137801/ENSG00000069122/ENSG00000149131/ENSG00000147437/ENSG00000127951/ENSG00000159216/ENSG00000134830/ENSG00000132703/ENSG00000136997/ENSG00000100292/ENSG00000128606/ENSG00000118432/ENSG00000179348/ENSG00000106804/ENSG00000164690/ENSG00000122592/ENSG00000159189/ENSG00000184599/ENSG00000171522/ENSG00000168918/ENSG00000198746/ENSG00000101425/ENSG00000161031/ENSG00000157514/ENSG00000145147/ENSG00000173334/ENSG00000010671/ENSG00000119714/ENSG00000172216/ENSG00000177425/ENSG00000154127/ENSG00000204103/ENSG00000197329/ENSG00000166923/ENSG00000153208/ENSG00000189058/ENSG00000101082/ENSG00000107562/ENSG00000000938/ENSG00000025434/ENSG00000077585/ENSG00000120129/ENSG00000106571/ENSG00000167193","TRUE","FALSE","TRUE","FALSE"
"GO:0034446","GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading",79,0.525208108971884,1.84972476982951,0.000175376445605734,0.00406387015762866,0.00319261145560902,2332,"tags=24%, list=15%, signal=21%","ENSG00000034971/ENSG00000171564/ENSG00000171557/ENSG00000196358/ENSG00000172037/ENSG00000115232/ENSG00000158856/ENSG00000158856/ENSG00000162631/ENSG00000099250/ENSG00000187678/ENSG00000077943/ENSG00000034971/ENSG00000188677/ENSG00000149781/ENSG00000087589/ENSG00000153208/ENSG00000179820/ENSG00000174804/ENSG00000115414/ENSG00000167193/ENSG00000163975/ENSG00000114646/ENSG00000166333/ENSG00000145675/ENSG00000124126","FALSE","FALSE","FALSE","FALSE"
"GO:0050870","GO:0050870","GO:0050870","positive regulation of T cell activation",115,0.462550647967227,1.73431656084394,0.000181500399726756,0.00414392769476479,0.00325550534745467,972,"tags=7%, list=6%, signal=6%","ENSG00000188372/ENSG00000188372/ENSG00000188372/ENSG00000111537/ENSG00000138795/ENSG00000198805/ENSG00000135046/ENSG00000168811/ENSG00000113302/ENSG00000100097","TRUE","FALSE","TRUE","FALSE"
"GO:0007368","GO:0007368","GO:0007368","determination of left/right symmetry",90,-0.578687139692616,-1.73546624590236,0.000181836899752145,0.00414392769476479,0.00325550534745467,2524,"tags=44%, list=17%, signal=37%","ENSG00000114251/ENSG00000187240/ENSG00000163501/ENSG00000169126/ENSG00000187535/ENSG00000122735/ENSG00000101350/ENSG00000107831/ENSG00000135541/ENSG00000138136/ENSG00000160602/ENSG00000138002/ENSG00000140463/ENSG00000121068/ENSG00000113966/ENSG00000284862/ENSG00000138686/ENSG00000070193/ENSG00000163093/ENSG00000125863/ENSG00000176225/ENSG00000166171/ENSG00000198003/ENSG00000163508/ENSG00000151023/ENSG00000114446/ENSG00000154099/ENSG00000149922/ENSG00000039139/ENSG00000073861/ENSG00000122735/ENSG00000165506/ENSG00000184058/ENSG00000179284/ENSG00000103494/ENSG00000141519/ENSG00000139445/ENSG00000256061/ENSG00000136535/ENSG00000123473/ENSG00000113966/ENSG00000158286/ENSG00000214513/ENSG00000154342/ENSG00000156925/ENSG00000107831/ENSG00000163508","FALSE","FALSE","FALSE","FALSE"
"GO:0019221","GO:0019221","GO:0019221","cytokine-mediated signaling pathway",419,0.330172458739798,1.39676513871666,0.00019505025956666,0.00437277309556963,0.00343528826861948,2302,"tags=19%, list=15%, signal=17%","ENSG00000160683/ENSG00000207864/ENSG00000116329/ENSG00000151468/ENSG00000124334/ENSG00000141655/ENSG00000110169/ENSG00000204389/ENSG00000124491/ENSG00000204389/ENSG00000172247/ENSG00000101871/ENSG00000075618/ENSG00000080824/ENSG00000184451/ENSG00000112116/ENSG00000054598/ENSG00000159216/ENSG00000130300/ENSG00000174600/ENSG00000187266/ENSG00000164078/ENSG00000136997/ENSG00000100292/ENSG00000162692/ENSG00000196415/ENSG00000068878/ENSG00000148346/ENSG00000140678/ENSG00000101336/ENSG00000176170/ENSG00000124762/ENSG00000221869/ENSG00000134321/ENSG00000173578/ENSG00000075618/ENSG00000108342/ENSG00000148346/ENSG00000173585/ENSG00000150907/ENSG00000019991/ENSG00000196415/ENSG00000141968/ENSG00000178623/ENSG00000066336/ENSG00000100385/ENSG00000170345/ENSG00000168918/ENSG00000182578/ENSG00000185291/ENSG00000182578/ENSG00000148660/ENSG00000137265/ENSG00000183087/ENSG00000145147/ENSG00000157404/ENSG00000186810/ENSG00000066336/ENSG00000120738/ENSG00000127129/ENSG00000197329/ENSG00000096968/ENSG00000106089/ENSG00000100385/ENSG00000162676/ENSG00000171206/ENSG00000165025/ENSG00000033327/ENSG00000107562/ENSG00000159110/ENSG00000173578/ENSG00000188263/ENSG00000025434/ENSG00000125735/ENSG00000141655/ENSG00000174804/ENSG00000069667/ENSG00000160255/ENSG00000115414/ENSG00000167193/ENSG00000127129/ENSG00000166900/ENSG00000161011/ENSG00000127863/ENSG00000100311/ENSG00000125735/ENSG00000128604/ENSG00000095752/ENSG00000115325/ENSG00000184557/ENSG00000167207/ENSG00000113494/ENSG00000185291/ENSG00000127191/ENSG00000196735/ENSG00000166333/ENSG00000140968/ENSG00000185507/ENSG00000185291/ENSG00000145675/ENSG00000110395/ENSG00000162676/ENSG00000102007","FALSE","FALSE","FALSE","FALSE"
"GO:1903706","GO:1903706","GO:1903706","regulation of hemopoiesis",251,0.368289469777142,1.49954742308201,0.000200913781477456,0.00444995785079586,0.00349592527821268,2879,"tags=26%, list=19%, signal=21%","ENSG00000138795/ENSG00000012223/ENSG00000109101/ENSG00000204389/ENSG00000149635/ENSG00000137801/ENSG00000204389/ENSG00000162367/ENSG00000179388/ENSG00000198805/ENSG00000078399/ENSG00000165702/ENSG00000127951/ENSG00000159216/ENSG00000132703/ENSG00000136997/ENSG00000128606/ENSG00000179348/ENSG00000164690/ENSG00000122592/ENSG00000166501/ENSG00000108342/ENSG00000081189/ENSG00000159189/ENSG00000174946/ENSG00000134954/ENSG00000172819/ENSG00000066336/ENSG00000170345/ENSG00000168918/ENSG00000137265/ENSG00000161031/ENSG00000152518/ENSG00000183087/ENSG00000173334/ENSG00000010671/ENSG00000119714/ENSG00000172216/ENSG00000066336/ENSG00000163513/ENSG00000071553/ENSG00000154127/ENSG00000204103/ENSG00000198805/ENSG00000119457/ENSG00000165025/ENSG00000166501/ENSG00000198846/ENSG00000124253/ENSG00000057757/ENSG00000077585/ENSG00000108175/ENSG00000055609/ENSG00000106571/ENSG00000177606/ENSG00000128606/ENSG00000163874/ENSG00000204305/ENSG00000178467/ENSG00000185507/ENSG00000131507/ENSG00000145675/ENSG00000187098/ENSG00000130584/ENSG00000164326/ENSG00000124766/ENSG00000151651/ENSG00000056586/ENSG00000104312/ENSG00000114166/ENSG00000101096/ENSG00000143507/ENSG00000122122/ENSG00000055609/ENSG00000277157/ENSG00000100078/ENSG00000162775/ENSG00000160685/ENSG00000157227/ENSG00000087460/ENSG00000167601/ENSG00000067955","TRUE","FALSE","TRUE","FALSE"
"GO:0050000","GO:0050000","GO:0050000","chromosome localization",57,-0.633983107030735,-1.77708903912958,0.000204889061552104,0.00450184531657311,0.00353668851897026,3841,"tags=46%, list=25%, signal=34%","ENSG00000167014/ENSG00000076242/ENSG00000101421/ENSG00000101447/ENSG00000010295/ENSG00000130724/ENSG00000213024/ENSG00000086827/ENSG00000072864/ENSG00000079616/ENSG00000149311/ENSG00000072864/ENSG00000083535/ENSG00000054796/ENSG00000086065/ENSG00000146670/ENSG00000143228/ENSG00000167842/ENSG00000237649/ENSG00000149503/ENSG00000040275/ENSG00000249961/ENSG00000163611/ENSG00000178999/ENSG00000118193/ENSG00000121621/ENSG00000126787/ENSG00000117724/ENSG00000138778/ENSG00000134057/ENSG00000134690/ENSG00000080986","FALSE","FALSE","FALSE","FALSE"
"GO:0070661","GO:0070661","GO:0070661","leukocyte proliferation",160,0.425264942116205,1.64739050454603,0.000219978048733058,0.00479517367099928,0.00376712980480661,1540,"tags=16%, list=10%, signal=14%","ENSG00000012124/ENSG00000115457/ENSG00000138795/ENSG00000105369/ENSG00000149635/ENSG00000198805/ENSG00000150455/ENSG00000147437/ENSG00000162552/ENSG00000175097/ENSG00000017427/ENSG00000113389/ENSG00000162692/ENSG00000164690/ENSG00000188372/ENSG00000124762/ENSG00000169508/ENSG00000177628/ENSG00000081189/ENSG00000168918/ENSG00000182578/ENSG00000182578/ENSG00000157404/ENSG00000010671/ENSG00000172216/ENSG00000163513/ENSG00000177425/ENSG00000197329/ENSG00000166923/ENSG00000072274/ENSG00000198805/ENSG00000128340/ENSG00000165025","FALSE","FALSE","FALSE","FALSE"
"GO:0007613","GO:0007613","GO:0007613","memory",88,0.501527586174967,1.81031903357431,0.000234351249728725,0.00501251720303178,0.00393787675863507,922,"tags=14%, list=6%, signal=13%","ENSG00000155886/ENSG00000185652/ENSG00000172425/ENSG00000157103/ENSG00000156395/ENSG00000124588/ENSG00000129682/ENSG00000187902/ENSG00000118432/ENSG00000100433/ENSG00000123454/ENSG00000134259/ENSG00000101405/ENSG00000196639/ENSG00000100600/ENSG00000118160","FALSE","FALSE","FALSE","FALSE"
"GO:0003012","GO:0003012","GO:0003012","muscle system process",321,0.337265171666474,1.39142307334375,0.000236432983754649,0.00501510732848803,0.003939911583539,2471,"tags=18%, list=16%, signal=16%","ENSG00000156299/ENSG00000119782/ENSG00000096696/ENSG00000196811/ENSG00000196296/ENSG00000157388/ENSG00000114279/ENSG00000075073/ENSG00000160716/ENSG00000121361/ENSG00000114279/ENSG00000159173/ENSG00000120729/ENSG00000180209/ENSG00000036448/ENSG00000185313/ENSG00000100678/ENSG00000184160/ENSG00000154229/ENSG00000163421/ENSG00000182963/ENSG00000121068/ENSG00000133392/ENSG00000149295/ENSG00000185482/ENSG00000163380/ENSG00000180914/ENSG00000101608/ENSG00000152661/ENSG00000125863/ENSG00000111245/ENSG00000182687/ENSG00000114854/ENSG00000163485/ENSG00000138622/ENSG00000188037/ENSG00000184185/ENSG00000170175/ENSG00000026025/ENSG00000018625/ENSG00000120049/ENSG00000187848/ENSG00000109991/ENSG00000080709/ENSG00000131730/ENSG00000283927/ENSG00000133055/ENSG00000129170/ENSG00000133392/ENSG00000130529/ENSG00000180209/ENSG00000164708/ENSG00000124205/ENSG00000133055/ENSG00000115353/ENSG00000164850/ENSG00000135547/ENSG00000177098/ENSG00000171596/ENSG00000158286/ENSG00000177791/ENSG00000004468/ENSG00000143632/ENSG00000182674/ENSG00000187616/ENSG00000168530/ENSG00000130598/ENSG00000138622/ENSG00000122180/ENSG00000170175/ENSG00000120049/ENSG00000184160/ENSG00000170807/ENSG00000120457/ENSG00000168530/ENSG00000239474/ENSG00000092054/ENSG00000145888/ENSG00000123700","FALSE","FALSE","FALSE","FALSE"
"GO:0009991","GO:0009991","GO:0009991","response to extracellular stimulus",358,0.33873680307906,1.42818304418231,0.000239375127398917,0.00502672727971996,0.00394904031747432,2303,"tags=20%, list=15%, signal=17%","ENSG00000115457/ENSG00000136487/ENSG00000163794/ENSG00000185100/ENSG00000131183/ENSG00000134200/ENSG00000117601/ENSG00000057593/ENSG00000162552/ENSG00000122585/ENSG00000278195/ENSG00000111012/ENSG00000115232/ENSG00000075891/ENSG00000123612/ENSG00000071677/ENSG00000100292/ENSG00000162692/ENSG00000169174/ENSG00000129152/ENSG00000139112/ENSG00000118432/ENSG00000137673/ENSG00000124762/ENSG00000101405/ENSG00000187840/ENSG00000113739/ENSG00000180616/ENSG00000177628/ENSG00000121853/ENSG00000188338/ENSG00000162772/ENSG00000150907/ENSG00000131482/ENSG00000057593/ENSG00000036828/ENSG00000115592/ENSG00000169184/ENSG00000170345/ENSG00000083720/ENSG00000188906/ENSG00000188338/ENSG00000080546/ENSG00000183087/ENSG00000118162/ENSG00000043591/ENSG00000157005/ENSG00000163513/ENSG00000196139/ENSG00000180535/ENSG00000169252/ENSG00000213445/ENSG00000176387/ENSG00000175445/ENSG00000106617/ENSG00000175197/ENSG00000112561/ENSG00000066735/ENSG00000184304/ENSG00000143921/ENSG00000167658/ENSG00000278195/ENSG00000039523/ENSG00000184481/ENSG00000124253/ENSG00000157005/ENSG00000147246/ENSG00000169252/ENSG00000005893/ENSG00000139352/ENSG00000167535/ENSG00000101460/ENSG00000177606/ENSG00000196139/ENSG00000159167/ENSG00000102174/ENSG00000163874/ENSG00000167207/ENSG00000105698/ENSG00000111424/ENSG00000143627/ENSG00000138075/ENSG00000119772/ENSG00000116044/ENSG00000118473/ENSG00000110395/ENSG00000112977/ENSG00000108819/ENSG00000180176","FALSE","FALSE","FALSE","FALSE"
"GO:0010035","GO:0010035","GO:0010035","response to inorganic substance",396,0.332550717902008,1.40559309846021,0.00024036389434049,0.00502672727971996,0.00394904031747432,2085,"tags=20%, list=14%, signal=18%","ENSG00000244734/ENSG00000115457/ENSG00000188536/ENSG00000244734/ENSG00000244734/ENSG00000171564/ENSG00000171557/ENSG00000067715/ENSG00000137801/ENSG00000244734/ENSG00000068831/ENSG00000162517/ENSG00000157103/ENSG00000131183/ENSG00000134200/ENSG00000164756/ENSG00000244734/ENSG00000129673/ENSG00000101958/ENSG00000147437/ENSG00000244734/ENSG00000171121/ENSG00000125740/ENSG00000113721/ENSG00000158856/ENSG00000158856/ENSG00000075891/ENSG00000160323/ENSG00000100292/ENSG00000162692/ENSG00000176971/ENSG00000184389/ENSG00000129673/ENSG00000176170/ENSG00000184389/ENSG00000164690/ENSG00000171303/ENSG00000150672/ENSG00000244734/ENSG00000087258/ENSG00000277586/ENSG00000071967/ENSG00000145708/ENSG00000084674/ENSG00000081189/ENSG00000134954/ENSG00000100600/ENSG00000173372/ENSG00000204176/ENSG00000150907/ENSG00000019991/ENSG00000104419/ENSG00000036828/ENSG00000158517/ENSG00000167769/ENSG00000132965/ENSG00000170345/ENSG00000074317/ENSG00000188906/ENSG00000106688/ENSG00000124772/ENSG00000198650/ENSG00000157404/ENSG00000171532/ENSG00000196139/ENSG00000130037/ENSG00000177425/ENSG00000130522/ENSG00000196353/ENSG00000213445/ENSG00000006283/ENSG00000015413/ENSG00000140505/ENSG00000163516/ENSG00000152413/ENSG00000158014/ENSG00000167658/ENSG00000132510/ENSG00000118729/ENSG00000085719/ENSG00000143878/ENSG00000186318/ENSG00000153162/ENSG00000110719/ENSG00000120129/ENSG00000265972/ENSG00000104154/ENSG00000167193/ENSG00000265972/ENSG00000151552/ENSG00000157764/ENSG00000166311/ENSG00000139352/ENSG00000101460/ENSG00000177606/ENSG00000196139/ENSG00000102174/ENSG00000163874","FALSE","FALSE","FALSE","FALSE"
"GO:1900024","GO:1900024","GO:1900024","regulation of substrate adhesion-dependent cell spreading",44,0.621171023101056,1.93642703220664,0.000245185013287619,0.00508344115895196,0.00399359523028034,2332,"tags=25%, list=15%, signal=21%","ENSG00000034971/ENSG00000171564/ENSG00000171557/ENSG00000158856/ENSG00000158856/ENSG00000099250/ENSG00000187678/ENSG00000034971/ENSG00000087589/ENSG00000179820/ENSG00000167193/ENSG00000163975/ENSG00000114646/ENSG00000166333/ENSG00000124126","FALSE","FALSE","FALSE","FALSE"
"GO:0090329","GO:0090329","GO:0090329","regulation of DNA-dependent DNA replication",40,-0.65879398547158,-1.73393540024504,0.000255055463286612,0.00524862268666293,0.00412336326350234,3884,"tags=64%, list=25%, signal=48%","ENSG00000113318/ENSG00000113916/ENSG00000165283/ENSG00000084073/ENSG00000101574/ENSG00000140534/ENSG00000121988/ENSG00000049541/ENSG00000111445/ENSG00000198783/ENSG00000183765/ENSG00000256525/ENSG00000134452/ENSG00000006634/ENSG00000163918/ENSG00000112312/ENSG00000159147/ENSG00000138375/ENSG00000097046/ENSG00000133119/ENSG00000132646/ENSG00000136982/ENSG00000129173/ENSG00000112029/ENSG00000165891/ENSG00000161692/ENSG00000168802/ENSG00000111732","FALSE","FALSE","FALSE","FALSE"
"GO:0010948","GO:0010948","GO:0010948","negative regulation of cell cycle process",256,-0.455829029879542,-1.50798502212595,0.000259739886363391,0.00530542767886705,0.0041679897554453,3659,"tags=38%, list=24%, signal=29%","ENSG00000159352/ENSG00000175166/ENSG00000100902/ENSG00000074266/ENSG00000103540/ENSG00000108344/ENSG00000047410/ENSG00000277791/ENSG00000022267/ENSG00000128789/ENSG00000156374/ENSG00000144580/ENSG00000105325/ENSG00000204569/ENSG00000154611/ENSG00000126457/ENSG00000198791/ENSG00000122565/ENSG00000161057/ENSG00000100519/ENSG00000130724/ENSG00000164754/ENSG00000198176/ENSG00000126067/ENSG00000109132/ENSG00000106144/ENSG00000143106/ENSG00000140534/ENSG00000020922/ENSG00000086827/ENSG00000100902/ENSG00000041357/ENSG00000068878/ENSG00000106462/ENSG00000204371/ENSG00000169016/ENSG00000099341/ENSG00000100567/ENSG00000188763/ENSG00000087206/ENSG00000103035/ENSG00000198783/ENSG00000087191/ENSG00000168411/ENSG00000154473/ENSG00000183765/ENSG00000092853/ENSG00000147601/ENSG00000185627/ENSG00000015153/ENSG00000116717/ENSG00000173692/ENSG00000115233/ENSG00000113456/ENSG00000188425/ENSG00000013275/ENSG00000149311/ENSG00000131467/ENSG00000123080/ENSG00000135679/ENSG00000172113/ENSG00000179218/ENSG00000126756/ENSG00000100395/ENSG00000159147/ENSG00000173889/ENSG00000162521/ENSG00000108395/ENSG00000097046/ENSG00000070193/ENSG00000163781/ENSG00000178295/ENSG00000117748/ENSG00000075218/ENSG00000051180/ENSG00000132646/ENSG00000124688/ENSG00000168309/ENSG00000164109/ENSG00000283927/ENSG00000171848/ENSG00000129355/ENSG00000166483/ENSG00000143452/ENSG00000172680/ENSG00000129173/ENSG00000040275/ENSG00000112029/ENSG00000198835/ENSG00000137090/ENSG00000178999/ENSG00000143476/ENSG00000164850/ENSG00000222028/ENSG00000111554/ENSG00000165891/ENSG00000170312/ENSG00000128789/ENSG00000117724/ENSG00000087586/ENSG00000162063/ENSG00000112742/ENSG00000169679/ENSG00000117650/ENSG00000134057/ENSG00000166851/ENSG00000188425/ENSG00000156509/ENSG00000080986/ENSG00000260596/ENSG00000136235","FALSE","FALSE","FALSE","FALSE"
"GO:0050673","GO:0050673","GO:0050673","epithelial cell proliferation",298,0.344169312600938,1.42374780806432,0.000281617305444256,0.00568908219606253,0.0044693920540141,1454,"tags=13%, list=10%, signal=13%","ENSG00000143954/ENSG00000207864/ENSG00000112175/ENSG00000137801/ENSG00000143867/ENSG00000197921/ENSG00000232040/ENSG00000179388/ENSG00000006377/ENSG00000267200/ENSG00000092295/ENSG00000091583/ENSG00000171812/ENSG00000164434/ENSG00000115232/ENSG00000197921/ENSG00000136327/ENSG00000017427/ENSG00000134830/ENSG00000075891/ENSG00000174059/ENSG00000037280/ENSG00000136997/ENSG00000146674/ENSG00000100292/ENSG00000179348/ENSG00000175707/ENSG00000183779/ENSG00000164690/ENSG00000099250/ENSG00000136110/ENSG00000121853/ENSG00000081189/ENSG00000119630/ENSG00000108187/ENSG00000116285/ENSG00000136327/ENSG00000019991/ENSG00000183779/ENSG00000148400/ENSG00000119138/ENSG00000139567/ENSG00000064300/ENSG00000128917/ENSG00000157404/ENSG00000172216/ENSG00000103175/ENSG00000144891/ENSG00000164022/ENSG00000172817/ENSG00000154764","FALSE","FALSE","FALSE","FALSE"
"GO:0060485","GO:0060485","GO:0060485","mesenchyme development",224,0.371525337998127,1.49656680406908,0.000289828365404952,0.00579755691387628,0.00455461072816047,1758,"tags=16%, list=12%, signal=15%","ENSG00000138795/ENSG00000112183/ENSG00000188766/ENSG00000168505/ENSG00000151617/ENSG00000112175/ENSG00000143867/ENSG00000187553/ENSG00000162517/ENSG00000168621/ENSG00000151617/ENSG00000162552/ENSG00000054598/ENSG00000113721/ENSG00000118526/ENSG00000075891/ENSG00000121039/ENSG00000136997/ENSG00000106991/ENSG00000183779/ENSG00000164690/ENSG00000099250/ENSG00000164683/ENSG00000124216/ENSG00000081189/ENSG00000164532/ENSG00000138623/ENSG00000108187/ENSG00000019991/ENSG00000183779/ENSG00000148400/ENSG00000082684/ENSG00000139567/ENSG00000260001/ENSG00000168214/ENSG00000164056/ENSG00000005102/ENSG00000095539/ENSG00000163513/ENSG00000166923/ENSG00000153071/ENSG00000184937/ENSG00000165731/ENSG00000136160/ENSG00000124216/ENSG00000130558/ENSG00000168675/ENSG00000075213/ENSG00000166949","FALSE","FALSE","FALSE","FALSE"
"GO:0022412","GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism",204,-0.47379768005952,-1.54096579084793,0.000290140654257453,0.00579755691387628,0.00455461072816047,2641,"tags=38%, list=17%, signal=32%","ENSG00000087903/ENSG00000145491/ENSG00000168556/ENSG00000198783/ENSG00000177707/ENSG00000225697/ENSG00000134278/ENSG00000138696/ENSG00000054598/ENSG00000001626/ENSG00000163501/ENSG00000221829/ENSG00000205186/ENSG00000105948/ENSG00000188425/ENSG00000149311/ENSG00000047188/ENSG00000160401/ENSG00000132436/ENSG00000104044/ENSG00000275793/ENSG00000196074/ENSG00000136811/ENSG00000188613/ENSG00000162039/ENSG00000166086/ENSG00000140463/ENSG00000054796/ENSG00000163661/ENSG00000162782/ENSG00000095627/ENSG00000122641/ENSG00000163806/ENSG00000133105/ENSG00000125863/ENSG00000158169/ENSG00000177138/ENSG00000136492/ENSG00000144061/ENSG00000182749/ENSG00000174948/ENSG00000198765/ENSG00000095002/ENSG00000272514/ENSG00000110218/ENSG00000141577/ENSG00000101104/ENSG00000118690/ENSG00000164104/ENSG00000256453/ENSG00000181378/ENSG00000173809/ENSG00000173769/ENSG00000120498/ENSG00000166086/ENSG00000137819/ENSG00000134874/ENSG00000077800/ENSG00000136811/ENSG00000164113/ENSG00000188372/ENSG00000143452/ENSG00000112981/ENSG00000177707/ENSG00000161594/ENSG00000161594/ENSG00000133101/ENSG00000220201/ENSG00000161594/ENSG00000225697/ENSG00000169594/ENSG00000170820/ENSG00000188372/ENSG00000100918/ENSG00000112029/ENSG00000152670/ENSG00000137090/ENSG00000188372/ENSG00000112530/ENSG00000131747/ENSG00000152670/ENSG00000101489/ENSG00000121621/ENSG00000160207/ENSG00000160188/ENSG00000141384/ENSG00000157456/ENSG00000087586/ENSG00000144451/ENSG00000112742/ENSG00000134057/ENSG00000166851/ENSG00000188425/ENSG00000161594/ENSG00000122641/ENSG00000170915/ENSG00000149187","FALSE","FALSE","FALSE","FALSE"
"GO:0033045","GO:0033045","GO:0033045","regulation of sister chromatid segregation",52,-0.626052038191519,-1.7226001203161,0.000298004401276812,0.00591481972554266,0.00464673340465402,1846,"tags=37%, list=12%, signal=32%","ENSG00000053900/ENSG00000181085/ENSG00000178295/ENSG00000124688/ENSG00000164109/ENSG00000138411/ENSG00000172680/ENSG00000040275/ENSG00000112029/ENSG00000175063/ENSG00000178999/ENSG00000128789/ENSG00000126787/ENSG00000013810/ENSG00000117724/ENSG00000138778/ENSG00000112742/ENSG00000169679/ENSG00000134057/ENSG00000166851/ENSG00000080986","FALSE","FALSE","FALSE","FALSE"
"GO:0044784","GO:0044784","GO:0044784","metaphase/anaphase transition of cell cycle",49,-0.635562429312476,-1.72807822794706,0.000298154104025541,0.00591481972554266,0.00464673340465402,1846,"tags=39%, list=12%, signal=34%","ENSG00000053900/ENSG00000181085/ENSG00000178295/ENSG00000124688/ENSG00000164109/ENSG00000138411/ENSG00000172680/ENSG00000040275/ENSG00000112029/ENSG00000175063/ENSG00000178999/ENSG00000128789/ENSG00000126787/ENSG00000013810/ENSG00000117724/ENSG00000138778/ENSG00000112742/ENSG00000169679/ENSG00000134057/ENSG00000166851/ENSG00000080986","FALSE","FALSE","FALSE","FALSE"
"GO:0042744","GO:0042744","GO:0042744","hydrogen peroxide catabolic process",14,0.81098152676401,2.00991984450666,0.000308736405033524,0.00608100454914245,0.0047772896357819,767,"tags=48%, list=5%, signal=46%","ENSG00000244734/ENSG00000188536/ENSG00000244734/ENSG00000244734/ENSG00000213931/ENSG00000244734/ENSG00000213931/ENSG00000244734/ENSG00000213931/ENSG00000244734/ENSG00000167419/ENSG00000244734","FALSE","FALSE","FALSE","FALSE"
