"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0007080","GO:0007080","mitotic metaphase plate congression",39,-0.702717237122745,-1.84707209264893,0.000133983867992805,0.00464794360127297,0.00398084497431933,1178,"tags=26%, list=8%, signal=24%","ENSG00000143228/ENSG00000146670/ENSG00000178999/ENSG00000040275/ENSG00000167842/ENSG00000237649/ENSG00000121621/ENSG00000118193/ENSG00000138778/ENSG00000134057/ENSG00000080986/ENSG00000134690"
"GO:0007229","GO:0007229","integrin-mediated signaling pathway",66,0.529926760161553,1.84646906767024,0.000463360621518346,0.0115883258693216,0.00992510511208207,2597,"tags=36%, list=18%, signal=30%","ENSG00000158856/ENSG00000115956/ENSG00000115232/ENSG00000154734/ENSG00000160323/ENSG00000099250/ENSG00000140678/ENSG00000158856/ENSG00000101336/ENSG00000077943/ENSG00000073670/ENSG00000141968/ENSG00000138623/ENSG00000082781/ENSG00000149781/ENSG00000138623/ENSG00000165025/ENSG00000000938/ENSG00000166333/ENSG00000137809/ENSG00000099250/ENSG00000144668/ENSG00000160255/ENSG00000143127/ENSG00000213949/ENSG00000135605/ENSG00000134215/ENSG00000115414/ENSG00000143537/ENSG00000105894/ENSG00000073712"
"GO:0006302","GO:0006302","double-strand break repair",188,-0.585381254422746,-1.83860792131309,8.70150567717796e-08,2.22799981077076e-05,1.90822492920569e-05,3471,"tags=49%, list=24%, signal=38%","ENSG00000189403/ENSG00000132436/ENSG00000187790/ENSG00000137074/ENSG00000152457/ENSG00000149923/ENSG00000158161/ENSG00000101596/ENSG00000141510/ENSG00000128908/ENSG00000101442/ENSG00000133302/ENSG00000010295/ENSG00000110107/ENSG00000166848/ENSG00000165280/ENSG00000163104/ENSG00000156384/ENSG00000004700/ENSG00000087206/ENSG00000020922/ENSG00000183765/ENSG00000204991/ENSG00000069275/ENSG00000169189/ENSG00000175643/ENSG00000137337/ENSG00000214941/ENSG00000114026/ENSG00000097046/ENSG00000134278/ENSG00000188486/ENSG00000189403/ENSG00000122678/ENSG00000138311/ENSG00000143799/ENSG00000113522/ENSG00000128513/ENSG00000138375/ENSG00000183624/ENSG00000134452/ENSG00000168411/ENSG00000198690/ENSG00000178966/ENSG00000188486/ENSG00000118655/ENSG00000131153/ENSG00000178460/ENSG00000149311/ENSG00000115233/ENSG00000164754/ENSG00000101347/ENSG00000160949/ENSG00000089280/ENSG00000170430/ENSG00000181544/ENSG00000106399/ENSG00000054796/ENSG00000085999/ENSG00000138376/ENSG00000173120/ENSG00000163029/ENSG00000101868/ENSG00000160957/ENSG00000164104/ENSG00000112941/ENSG00000051180/ENSG00000136492/ENSG00000100297/ENSG00000095002/ENSG00000112118/ENSG00000146670/ENSG00000117748/ENSG00000154920/ENSG00000109685/ENSG00000100918/ENSG00000197837/ENSG00000083093/ENSG00000111877/ENSG00000196584/ENSG00000104738/ENSG00000132383/ENSG00000124795/ENSG00000076003/ENSG00000111802/ENSG00000175854/ENSG00000073111/ENSG00000013573/ENSG00000160207/ENSG00000178295/ENSG00000147536/ENSG00000188486/ENSG00000163312/ENSG00000197275/ENSG00000171320/ENSG00000188486/ENSG00000146263/ENSG00000111206/ENSG00000185480/ENSG00000111802/ENSG00000104313"
"GO:0030336","GO:0030336","negative regulation of cell migration",187,0.439533689166503,1.83261097193968,5.94422186331262e-06,0.000570751445696999,0.000488834034811893,1927,"tags=26%, list=14%, signal=23%","ENSG00000137801/ENSG00000162552/ENSG00000112175/ENSG00000175471/ENSG00000123612/ENSG00000163686/ENSG00000196090/ENSG00000146674/ENSG00000100292/ENSG00000134830/ENSG00000122592/ENSG00000106991/ENSG00000081189/ENSG00000101280/ENSG00000145147/ENSG00000164938/ENSG00000175471/ENSG00000116717/ENSG00000148400/ENSG00000128917/ENSG00000075213/ENSG00000197381/ENSG00000164690/ENSG00000015413/ENSG00000107562/ENSG00000125249/ENSG00000182054/ENSG00000139146/ENSG00000108187/ENSG00000139567/ENSG00000166923/ENSG00000166923/ENSG00000185532/ENSG00000171522/ENSG00000276644/ENSG00000100065/ENSG00000173334/ENSG00000189058/ENSG00000187391/ENSG00000109062/ENSG00000138061/ENSG00000118689/ENSG00000168675/ENSG00000129244/ENSG00000153233/ENSG00000163217/ENSG00000166780/ENSG00000120129/ENSG00000204472/ENSG00000173269/ENSG00000068001/ENSG00000164741/ENSG00000089820/ENSG00000103034/ENSG00000006638/ENSG00000108187/ENSG00000123384/ENSG00000196369/ENSG00000184113/ENSG00000106511/ENSG00000122707/ENSG00000089820/ENSG00000173482"
"GO:0007094","GO:0007094","mitotic spindle assembly checkpoint",27,-0.743844511731379,-1.83248594429252,0.000358667410145991,0.00954730031858908,0.00817701886080621,883,"tags=55%, list=6%, signal=52%","ENSG00000110200/ENSG00000128789/ENSG00000154473/ENSG00000149311/ENSG00000124688/ENSG00000164109/ENSG00000178999/ENSG00000040275/ENSG00000178295/ENSG00000128789/ENSG00000112742/ENSG00000169679/ENSG00000117724/ENSG00000166851/ENSG00000134057/ENSG00000080986"
"GO:0071173","GO:0071173","spindle assembly checkpoint",27,-0.743844511731379,-1.83248594429252,0.000358667410145991,0.00954730031858908,0.00817701886080621,883,"tags=55%, list=6%, signal=52%","ENSG00000110200/ENSG00000128789/ENSG00000154473/ENSG00000149311/ENSG00000124688/ENSG00000164109/ENSG00000178999/ENSG00000040275/ENSG00000178295/ENSG00000128789/ENSG00000112742/ENSG00000169679/ENSG00000117724/ENSG00000166851/ENSG00000134057/ENSG00000080986"
"GO:0071174","GO:0071174","mitotic spindle checkpoint",27,-0.743844511731379,-1.83248594429252,0.000358667410145991,0.00954730031858908,0.00817701886080621,883,"tags=55%, list=6%, signal=52%","ENSG00000110200/ENSG00000128789/ENSG00000154473/ENSG00000149311/ENSG00000124688/ENSG00000164109/ENSG00000178999/ENSG00000040275/ENSG00000178295/ENSG00000128789/ENSG00000112742/ENSG00000169679/ENSG00000117724/ENSG00000166851/ENSG00000134057/ENSG00000080986"
"GO:0000725","GO:0000725","recombinational repair",100,-0.618872344191841,-1.82846071797282,4.8813356774584e-06,0.000490946090274803,0.000420482786322301,2949,"tags=50%, list=21%, signal=40%","ENSG00000166848/ENSG00000156384/ENSG00000004700/ENSG00000020922/ENSG00000069275/ENSG00000169189/ENSG00000175643/ENSG00000214941/ENSG00000097046/ENSG00000188486/ENSG00000138311/ENSG00000143799/ENSG00000113522/ENSG00000134452/ENSG00000168411/ENSG00000198690/ENSG00000178966/ENSG00000188486/ENSG00000131153/ENSG00000178460/ENSG00000125319/ENSG00000149311/ENSG00000115233/ENSG00000164754/ENSG00000101347/ENSG00000160949/ENSG00000089280/ENSG00000181544/ENSG00000106399/ENSG00000085999/ENSG00000163029/ENSG00000160957/ENSG00000051180/ENSG00000100297/ENSG00000112118/ENSG00000117748/ENSG00000100918/ENSG00000083093/ENSG00000111877/ENSG00000196584/ENSG00000104738/ENSG00000132383/ENSG00000076003/ENSG00000175854/ENSG00000073111/ENSG00000178295/ENSG00000147536/ENSG00000188486/ENSG00000163312/ENSG00000197275/ENSG00000188486/ENSG00000146263/ENSG00000185480"
"GO:0070972","GO:0070972","protein localization to endoplasmic reticulum",117,0.465224421594357,1.82718126930447,0.000199457142095843,0.00616368421292727,0.00527903809237333,3390,"tags=52%, list=24%, signal=40%","ENSG00000188906/ENSG00000185615/ENSG00000158552/ENSG00000233927/ENSG00000162244/ENSG00000231500/ENSG00000167526/ENSG00000164587/ENSG00000198171/ENSG00000125691/ENSG00000182899/ENSG00000197756/ENSG00000174748/ENSG00000156482/ENSG00000171858/ENSG00000063177/ENSG00000145592/ENSG00000083845/ENSG00000142534/ENSG00000134419/ENSG00000109475/ENSG00000147604/ENSG00000182774/ENSG00000148303/ENSG00000105640/ENSG00000137154/ENSG00000112306/ENSG00000221983/ENSG00000108107/ENSG00000114391/ENSG00000161016/ENSG00000136942/ENSG00000142937/ENSG00000188846/ENSG00000198918/ENSG00000198242/ENSG00000110700/ENSG00000118181/ENSG00000166441/ENSG00000008988/ENSG00000170889/ENSG00000171863/ENSG00000108298/ENSG00000122406/ENSG00000105372/ENSG00000149273/ENSG00000131469/ENSG00000198755/ENSG00000145425/ENSG00000163682/ENSG00000142541/ENSG00000142676/ENSG00000089009/ENSG00000174444/ENSG00000122026/ENSG00000115268/ENSG00000130255/ENSG00000197958/ENSG00000172809/ENSG00000105193/ENSG00000051108/ENSG00000065308/ENSG00000129128/ENSG00000168028/ENSG00000058262"
"GO:0006310","GO:0006310","DNA recombination",197,-0.578116617830086,-1.82538233896463,1.20277895610719e-07,2.81188802042973e-05,2.40831026680502e-05,3340,"tags=47%, list=24%, signal=37%","ENSG00000152457/ENSG00000149923/ENSG00000101596/ENSG00000113318/ENSG00000128908/ENSG00000182481/ENSG00000169592/ENSG00000101442/ENSG00000175792/ENSG00000112486/ENSG00000166848/ENSG00000163104/ENSG00000156384/ENSG00000004700/ENSG00000020922/ENSG00000069275/ENSG00000177614/ENSG00000169189/ENSG00000175643/ENSG00000214941/ENSG00000097046/ENSG00000189060/ENSG00000188486/ENSG00000144034/ENSG00000189403/ENSG00000122678/ENSG00000138311/ENSG00000143799/ENSG00000113522/ENSG00000156502/ENSG00000183624/ENSG00000134452/ENSG00000168411/ENSG00000198690/ENSG00000178966/ENSG00000188486/ENSG00000100823/ENSG00000131153/ENSG00000178460/ENSG00000125319/ENSG00000149311/ENSG00000183207/ENSG00000132740/ENSG00000115233/ENSG00000164754/ENSG00000211460/ENSG00000101347/ENSG00000187475/ENSG00000120498/ENSG00000140451/ENSG00000187475/ENSG00000160949/ENSG00000089280/ENSG00000173715/ENSG00000181544/ENSG00000116062/ENSG00000106399/ENSG00000054796/ENSG00000174371/ENSG00000085999/ENSG00000187475/ENSG00000187475/ENSG00000136518/ENSG00000187475/ENSG00000198765/ENSG00000144381/ENSG00000163029/ENSG00000160957/ENSG00000164104/ENSG00000167136/ENSG00000051180/ENSG00000076248/ENSG00000204410/ENSG00000136492/ENSG00000100297/ENSG00000095002/ENSG00000112118/ENSG00000117748/ENSG00000154920/ENSG00000109685/ENSG00000100918/ENSG00000083093/ENSG00000111877/ENSG00000196584/ENSG00000104738/ENSG00000132383/ENSG00000100814/ENSG00000076003/ENSG00000175854/ENSG00000073111/ENSG00000160207/ENSG00000178295/ENSG00000147536/ENSG00000188486/ENSG00000163312/ENSG00000197275/ENSG00000168152/ENSG00000182481/ENSG00000183324/ENSG00000188486/ENSG00000131747/ENSG00000146263/ENSG00000185480/ENSG00000175505"
"GO:0045839","GO:0045839","negative regulation of mitotic nuclear division",35,-0.710315087529665,-1.82535325322527,0.000257835371796444,0.00737184286669631,0.0063137951199155,883,"tags=46%, list=6%, signal=43%","ENSG00000110200/ENSG00000128789/ENSG00000154473/ENSG00000149311/ENSG00000164754/ENSG00000124688/ENSG00000164109/ENSG00000112029/ENSG00000178999/ENSG00000040275/ENSG00000178295/ENSG00000128789/ENSG00000112742/ENSG00000169679/ENSG00000117724/ENSG00000166851/ENSG00000134057/ENSG00000080986"
"GO:0000724","GO:0000724","double-strand break repair via homologous recombination",99,-0.616718540134913,-1.82459097889955,7.20806390166185e-06,0.000656911179648064,0.000562627646204649,2949,"tags=50%, list=21%, signal=40%","ENSG00000166848/ENSG00000156384/ENSG00000004700/ENSG00000020922/ENSG00000069275/ENSG00000169189/ENSG00000175643/ENSG00000214941/ENSG00000097046/ENSG00000188486/ENSG00000138311/ENSG00000143799/ENSG00000113522/ENSG00000134452/ENSG00000168411/ENSG00000198690/ENSG00000178966/ENSG00000188486/ENSG00000131153/ENSG00000178460/ENSG00000149311/ENSG00000115233/ENSG00000164754/ENSG00000101347/ENSG00000160949/ENSG00000089280/ENSG00000181544/ENSG00000106399/ENSG00000085999/ENSG00000163029/ENSG00000160957/ENSG00000051180/ENSG00000100297/ENSG00000112118/ENSG00000117748/ENSG00000100918/ENSG00000083093/ENSG00000111877/ENSG00000196584/ENSG00000104738/ENSG00000132383/ENSG00000076003/ENSG00000175854/ENSG00000073111/ENSG00000178295/ENSG00000147536/ENSG00000188486/ENSG00000163312/ENSG00000197275/ENSG00000188486/ENSG00000146263/ENSG00000185480"
"GO:0031577","GO:0031577","spindle checkpoint",28,-0.737997852216766,-1.82187434203102,0.000261404441516547,0.00739774569491827,0.00633598023066422,883,"tags=53%, list=6%, signal=50%","ENSG00000110200/ENSG00000128789/ENSG00000154473/ENSG00000149311/ENSG00000124688/ENSG00000164109/ENSG00000178999/ENSG00000040275/ENSG00000178295/ENSG00000128789/ENSG00000112742/ENSG00000169679/ENSG00000117724/ENSG00000166851/ENSG00000134057/ENSG00000080986"
"GO:0007062","GO:0007062","sister chromatid cohesion",45,-0.676222223151329,-1.82039946342804,0.000161708986922844,0.00536734088076625,0.00459699036898923,1375,"tags=28%, list=10%, signal=26%","ENSG00000164754/ENSG00000143452/ENSG00000112941/ENSG00000146670/ENSG00000100918/ENSG00000136982/ENSG00000129810/ENSG00000013573/ENSG00000077935/ENSG00000171320/ENSG00000177602/ENSG00000168802/ENSG00000066923/ENSG00000169679/ENSG00000166851"
"GO:0034728","GO:0034728","nucleosome organization",77,-0.632708061527487,-1.81765233511277,2.40751955140239e-05,0.00142029590326318,0.00121644716321494,2368,"tags=37%, list=17%, signal=31%","ENSG00000189060/ENSG00000188486/ENSG00000118900/ENSG00000178028/ENSG00000188486/ENSG00000075856/ENSG00000125398/ENSG00000187475/ENSG00000119335/ENSG00000187475/ENSG00000162521/ENSG00000187475/ENSG00000187475/ENSG00000127616/ENSG00000187475/ENSG00000105011/ENSG00000164104/ENSG00000125398/ENSG00000196497/ENSG00000127616/ENSG00000197837/ENSG00000102384/ENSG00000129534/ENSG00000167670/ENSG00000073111/ENSG00000188486/ENSG00000188312/ENSG00000101812/ENSG00000159055/ENSG00000166451/ENSG00000068878/ENSG00000132780/ENSG00000183598/ENSG00000102901/ENSG00000188486/ENSG00000159259/ENSG00000100162/ENSG00000123219"
"GO:0030261","GO:0030261","chromosome condensation",23,-0.761471318407846,-1.81682986561606,0.000686347789475244,0.0157713336068734,0.0135077443947557,1909,"tags=62%, list=13%, signal=54%","ENSG00000175334/ENSG00000187475/ENSG00000187475/ENSG00000187475/ENSG00000187475/ENSG00000187475/ENSG00000112941/ENSG00000146670/ENSG00000147316/ENSG00000155657/ENSG00000010292/ENSG00000149503/ENSG00000121152/ENSG00000136824/ENSG00000109805/ENSG00000131747/ENSG00000146918/ENSG00000134057"
"GO:0043534","GO:0043534","blood vessel endothelial cell migration",88,0.495715949726396,1.81576417117691,0.000171923999027525,0.00553554097467666,0.00474104945317001,3109,"tags=35%, list=22%, signal=28%","ENSG00000137801/ENSG00000100292/ENSG00000099250/ENSG00000179388/ENSG00000081189/ENSG00000101280/ENSG00000145147/ENSG00000134954/ENSG00000137509/ENSG00000116717/ENSG00000148400/ENSG00000128917/ENSG00000125266/ENSG00000139567/ENSG00000166923/ENSG00000166923/ENSG00000100065/ENSG00000123358/ENSG00000173269/ENSG00000048052/ENSG00000006638/ENSG00000135046/ENSG00000128052/ENSG00000099250/ENSG00000100311/ENSG00000106511/ENSG00000148400/ENSG00000116044/ENSG00000091879/ENSG00000169855/ENSG00000126016/ENSG00000011405/ENSG00000169057/ENSG00000179348/ENSG00000156427/ENSG00000136826/ENSG00000125266/ENSG00000133121/ENSG00000102359/ENSG00000203883/ENSG00000169242"
"GO:0051271","GO:0051271","negative regulation of cellular component movement",200,0.428016066734699,1.80850317651081,8.71649285274338e-06,0.000755944872083889,0.000647447474206321,2444,"tags=30%, list=17%, signal=25%","ENSG00000137801/ENSG00000162552/ENSG00000112175/ENSG00000175471/ENSG00000123612/ENSG00000163686/ENSG00000196090/ENSG00000146674/ENSG00000100292/ENSG00000134830/ENSG00000122592/ENSG00000106991/ENSG00000136717/ENSG00000081189/ENSG00000101280/ENSG00000145147/ENSG00000164938/ENSG00000175471/ENSG00000116717/ENSG00000148400/ENSG00000174871/ENSG00000128917/ENSG00000075213/ENSG00000197381/ENSG00000164690/ENSG00000015413/ENSG00000107562/ENSG00000125249/ENSG00000182054/ENSG00000139146/ENSG00000108187/ENSG00000139567/ENSG00000166923/ENSG00000166923/ENSG00000185532/ENSG00000171522/ENSG00000276644/ENSG00000100065/ENSG00000173334/ENSG00000189058/ENSG00000187391/ENSG00000109062/ENSG00000138061/ENSG00000118689/ENSG00000168675/ENSG00000129244/ENSG00000153233/ENSG00000163217/ENSG00000166780/ENSG00000120129/ENSG00000204472/ENSG00000173269/ENSG00000068001/ENSG00000164741/ENSG00000089820/ENSG00000103034/ENSG00000006638/ENSG00000108187/ENSG00000123384/ENSG00000196369/ENSG00000184113/ENSG00000106511/ENSG00000122707/ENSG00000089820/ENSG00000173482/ENSG00000148400/ENSG00000196220/ENSG00000271447/ENSG00000116044/ENSG00000136717/ENSG00000091879/ENSG00000196104/ENSG00000143418/ENSG00000140526/ENSG00000181467/ENSG00000066056/ENSG00000169855/ENSG00000159167/ENSG00000143537"
"GO:0007052","GO:0007052","mitotic spindle organization",91,-0.616638269404395,-1.80823480771979,1.87510181519276e-05,0.00122956371466969,0.00105308991546448,3213,"tags=43%, list=23%, signal=33%","ENSG00000119541/ENSG00000198901/ENSG00000153044/ENSG00000164695/ENSG00000213024/ENSG00000165280/ENSG00000212916/ENSG00000183765/ENSG00000152253/ENSG00000086065/ENSG00000131462/ENSG00000116213/ENSG00000068796/ENSG00000176623/ENSG00000110318/ENSG00000074054/ENSG00000204899/ENSG00000083535/ENSG00000104983/ENSG00000154429/ENSG00000068796/ENSG00000096093/ENSG00000143228/ENSG00000117632/ENSG00000161800/ENSG00000161800/ENSG00000198901/ENSG00000178999/ENSG00000163611/ENSG00000104671/ENSG00000101057/ENSG00000237649/ENSG00000137807/ENSG00000013810/ENSG00000087586/ENSG00000088325/ENSG00000136122/ENSG00000198901/ENSG00000137807/ENSG00000112742/ENSG00000117650/ENSG00000138778/ENSG00000123473/ENSG00000126787/ENSG00000090889/ENSG00000166851/ENSG00000134057/ENSG00000080986"
"GO:0051988","GO:0051988","regulation of attachment of spindle microtubules to kinetochore",10,-0.889240518533075,-1.80708199863266,0.000300721485756603,0.00824989504547578,0.00706582438337883,686,"tags=58%, list=5%, signal=56%","ENSG00000161800/ENSG00000161800/ENSG00000178999/ENSG00000114346/ENSG00000128944/ENSG00000117650/ENSG00000134057"
"GO:0048285","GO:0048285","organelle fission",329,-0.555347122453804,-1.80431398846532,4.37493854805334e-10,2.61378273032031e-07,2.23863814593372e-07,1995,"tags=30%, list=14%, signal=26%","ENSG00000178966/ENSG00000124006/ENSG00000160789/ENSG00000074054/ENSG00000175334/ENSG00000146410/ENSG00000108106/ENSG00000179218/ENSG00000185627/ENSG00000204899/ENSG00000102967/ENSG00000149311/ENSG00000083535/ENSG00000053900/ENSG00000167244/ENSG00000164754/ENSG00000104983/ENSG00000120498/ENSG00000087470/ENSG00000127564/ENSG00000072864/ENSG00000168556/ENSG00000172765/ENSG00000186868/ENSG00000154429/ENSG00000173715/ENSG00000143452/ENSG00000054796/ENSG00000103056/ENSG00000085999/ENSG00000068796/ENSG00000138411/ENSG00000198765/ENSG00000143228/ENSG00000154229/ENSG00000133101/ENSG00000112941/ENSG00000051180/ENSG00000204410/ENSG00000110880/ENSG00000137090/ENSG00000136492/ENSG00000288000/ENSG00000146670/ENSG00000124688/ENSG00000154920/ENSG00000100918/ENSG00000164109/ENSG00000136982/ENSG00000113575/ENSG00000161800/ENSG00000129810/ENSG00000100814/ENSG00000161800/ENSG00000112029/ENSG00000198901/ENSG00000249961/ENSG00000178999/ENSG00000155657/ENSG00000160207/ENSG00000010292/ENSG00000040275/ENSG00000178295/ENSG00000149503/ENSG00000152670/ENSG00000138182/ENSG00000163611/ENSG00000167842/ENSG00000197275/ENSG00000101057/ENSG00000237649/ENSG00000152670/ENSG00000077935/ENSG00000128789/ENSG00000121152/ENSG00000128944/ENSG00000136824/ENSG00000138182/ENSG00000121621/ENSG00000137807/ENSG00000170312/ENSG00000013810/ENSG00000087586/ENSG00000177602/ENSG00000175063/ENSG00000109805/ENSG00000088325/ENSG00000136122/ENSG00000157456/ENSG00000198901/ENSG00000137807/ENSG00000131747/ENSG00000168802/ENSG00000112742/ENSG00000066923/ENSG00000117650/ENSG00000118193/ENSG00000146918/ENSG00000138778/ENSG00000169679/ENSG00000148773/ENSG00000117724/ENSG00000011426/ENSG00000126787/ENSG00000090889/ENSG00000166851/ENSG00000123219/ENSG00000134057/ENSG00000156509/ENSG00000080986/ENSG00000134690/ENSG00000017427/ENSG00000138798"
"GO:0045214","GO:0045214","sarcomere organization",29,-0.721907630645007,-1.80132117980217,0.000320264522002046,0.00865357957188443,0.0074115698691296,934,"tags=22%, list=7%, signal=21%","ENSG00000118194/ENSG00000155657/ENSG00000239474/ENSG00000122367/ENSG00000129170/ENSG00000177791/ENSG00000143318/ENSG00000166317"
"GO:0043486","GO:0043486","histone exchange",26,-0.734763750233079,-1.80073326206615,0.000461652293561499,0.0115883258693216,0.00992510511208207,800,"tags=60%, list=6%, signal=57%","ENSG00000181163/ENSG00000153044/ENSG00000175792/ENSG00000143401/ENSG00000151725/ENSG00000178028/ENSG00000162521/ENSG00000197837/ENSG00000102384/ENSG00000129534/ENSG00000188312/ENSG00000159055/ENSG00000166451/ENSG00000068878/ENSG00000132780/ENSG00000102901/ENSG00000100162/ENSG00000123219"
"GO:0008625","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors",59,0.515588131441826,1.80057388295668,0.00181034742709536,0.0343532770285053,0.0294227043058076,3197,"tags=34%, list=23%, signal=26%","ENSG00000137801/ENSG00000100234/ENSG00000112175/ENSG00000100292/ENSG00000158234/ENSG00000134243/ENSG00000019991/ENSG00000138696/ENSG00000148841/ENSG00000136603/ENSG00000127191/ENSG00000162772/ENSG00000196072/ENSG00000148841/ENSG00000067182/ENSG00000145675/ENSG00000092871/ENSG00000116288/ENSG00000171791/ENSG00000081791/ENSG00000019991/ENSG00000134259/ENSG00000116584/ENSG00000169372/ENSG00000118503"
"GO:0097530","GO:0097530","granulocyte migration",69,0.513983887774142,1.79896040887374,0.000520861456888372,0.012615639881481,0.0108049733233126,2326,"tags=37%, list=16%, signal=31%","ENSG00000137801/ENSG00000150455/ENSG00000174600/ENSG00000261371/ENSG00000134830/ENSG00000127129/ENSG00000145147/ENSG00000182578/ENSG00000141968/ENSG00000015413/ENSG00000196415/ENSG00000177398/ENSG00000165025/ENSG00000171522/ENSG00000177105/ENSG00000167207/ENSG00000151651/ENSG00000128340/ENSG00000184588/ENSG00000182578/ENSG00000124126/ENSG00000196415/ENSG00000135046/ENSG00000261371/ENSG00000127129/ENSG00000160255/ENSG00000213949/ENSG00000169347/ENSG00000126353/ENSG00000134215/ENSG00000196639"
"GO:0019932","GO:0019932","second-messenger-mediated signaling",201,0.428144562847739,1.79834536172293,3.75350665910439e-06,0.00042047094387509,0.000360122623543459,1378,"tags=22%, list=10%, signal=21%","ENSG00000012124/ENSG00000136931/ENSG00000160683/ENSG00000115641/ENSG00000137801/ENSG00000182759/ENSG00000007908/ENSG00000175471/ENSG00000158856/ENSG00000115956/ENSG00000072954/ENSG00000174600/ENSG00000176170/ENSG00000106128/ENSG00000162692/ENSG00000127129/ENSG00000118729/ENSG00000158856/ENSG00000169313/ENSG00000168959/ENSG00000151067/ENSG00000198121/ENSG00000133019/ENSG00000175471/ENSG00000069482/ENSG00000173585/ENSG00000117602/ENSG00000131196/ENSG00000188906/ENSG00000136160/ENSG00000129048/ENSG00000101850/ENSG00000010671/ENSG00000100968/ENSG00000101082/ENSG00000138193/ENSG00000244165/ENSG00000171408/ENSG00000121966/ENSG00000185532/ENSG00000068383/ENSG00000213648/ENSG00000165025/ENSG00000186642/ENSG00000108309/ENSG00000148730/ENSG00000114757/ENSG00000071282/ENSG00000079337/ENSG00000078295/ENSG00000129048/ENSG00000153904/ENSG00000180535/ENSG00000068024/ENSG00000183454/ENSG00000166148/ENSG00000186810/ENSG00000273079"
"GO:2000146","GO:2000146","negative regulation of cell motility",194,0.424634873326779,1.7970330214165,1.15549796249371e-05,0.000887587506332665,0.000760196027956385,2444,"tags=30%, list=17%, signal=25%","ENSG00000137801/ENSG00000162552/ENSG00000112175/ENSG00000175471/ENSG00000123612/ENSG00000163686/ENSG00000196090/ENSG00000146674/ENSG00000100292/ENSG00000134830/ENSG00000122592/ENSG00000106991/ENSG00000081189/ENSG00000101280/ENSG00000145147/ENSG00000164938/ENSG00000175471/ENSG00000116717/ENSG00000148400/ENSG00000128917/ENSG00000075213/ENSG00000197381/ENSG00000164690/ENSG00000015413/ENSG00000107562/ENSG00000125249/ENSG00000182054/ENSG00000139146/ENSG00000108187/ENSG00000139567/ENSG00000166923/ENSG00000166923/ENSG00000185532/ENSG00000171522/ENSG00000276644/ENSG00000100065/ENSG00000173334/ENSG00000189058/ENSG00000187391/ENSG00000109062/ENSG00000138061/ENSG00000118689/ENSG00000168675/ENSG00000129244/ENSG00000153233/ENSG00000163217/ENSG00000166780/ENSG00000120129/ENSG00000204472/ENSG00000173269/ENSG00000068001/ENSG00000164741/ENSG00000089820/ENSG00000103034/ENSG00000006638/ENSG00000108187/ENSG00000123384/ENSG00000196369/ENSG00000184113/ENSG00000106511/ENSG00000122707/ENSG00000089820/ENSG00000173482/ENSG00000148400/ENSG00000196220/ENSG00000271447/ENSG00000116044/ENSG00000091879/ENSG00000196104/ENSG00000143418/ENSG00000140526/ENSG00000181467/ENSG00000066056/ENSG00000169855/ENSG00000159167/ENSG00000143537"
"GO:2001251","GO:2001251","negative regulation of chromosome organization",62,-0.638089641892863,-1.79257880204853,0.000103795797617329,0.00377101353911066,0.00322977677507691,2283,"tags=37%, list=16%, signal=31%","ENSG00000110200/ENSG00000143799/ENSG00000128789/ENSG00000113522/ENSG00000154473/ENSG00000128513/ENSG00000149311/ENSG00000164754/ENSG00000140451/ENSG00000092330/ENSG00000124688/ENSG00000164109/ENSG00000112029/ENSG00000178999/ENSG00000073111/ENSG00000040275/ENSG00000178295/ENSG00000128789/ENSG00000131747/ENSG00000112742/ENSG00000169679/ENSG00000117724/ENSG00000166851/ENSG00000134057/ENSG00000111732/ENSG00000080986"
"GO:0042147","GO:0042147","retrograde transport, endosome to Golgi",64,0.514101378746646,1.78892979590656,0.00246949578885358,0.0426663413404836,0.0365426315524438,2644,"tags=32%, list=19%, signal=26%","ENSG00000146966/ENSG00000188906/ENSG00000028528/ENSG00000205302/ENSG00000106266/ENSG00000102805/ENSG00000172803/ENSG00000112335/ENSG00000122490/ENSG00000146966/ENSG00000135823/ENSG00000131374/ENSG00000182484/ENSG00000100568/ENSG00000184014/ENSG00000070371/ENSG00000111237/ENSG00000131381/ENSG00000103978/ENSG00000067208/ENSG00000185722/ENSG00000177096/ENSG00000129515/ENSG00000069329"
"GO:0031055","GO:0031055","chromatin remodeling at centromere",22,-0.756752597752144,-1.78770742542081,0.000635823078634848,0.0147362960940499,0.0126212612024839,800,"tags=50%, list=6%, signal=47%","ENSG00000162521/ENSG00000197837/ENSG00000119969/ENSG00000102384/ENSG00000129534/ENSG00000188312/ENSG00000159055/ENSG00000166451/ENSG00000132780/ENSG00000102901/ENSG00000100162/ENSG00000123219"
"GO:0034080","GO:0034080","CENP-A containing nucleosome assembly",19,-0.775713108245751,-1.78746761950945,0.000477962287748842,0.011789005601952,0.0100969821772148,800,"tags=52%, list=6%, signal=49%","ENSG00000162521/ENSG00000197837/ENSG00000102384/ENSG00000129534/ENSG00000188312/ENSG00000159055/ENSG00000166451/ENSG00000132780/ENSG00000102901/ENSG00000100162/ENSG00000123219"
