"","TermID","Name","Frequency","PlotX","PlotY","LogSize","Value","Uniqueness","Dispensability","Representative","Eliminated","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response","immune_response_regulating_signaling_pathway","cytokine_production","cytokine_mediated_signaling_pathway","defence_response_to_other_organism","leukocyte_proliferation"
"GO:0007252","GO:0007252"," I-kappaB phosphorylation",0.0678387698569733," -3.33290641885963"," 5.72458892907869",1.11394335230684,1.93590212532819,0.90634052539726,0.17523932," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0060292","GO:0060292"," long-term synaptic depression",0.0961049239640455," 2.34115406709666"," 0.663373740186389",1.25527250510331,1.90555898584291,0.928218369259145,0.18244792," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030198","GO:0030198"," extracellular matrix organization",1.48114647521058," -4.82654867323058"," -5.68351636912159",2.41995574848976,1.33465046014911,0.950260625035143,0.18433511," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006858","GO:0006858"," extracellular transport",0.214822771213749," -7.07180116005938"," 1.14305654920158",1.5910646070265,-1.75581763518815,0.960100305285667,0.18916889," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006275","GO:0006275"," regulation of DNA replication",0.604895697891345," 6.25518580096643"," -0.0391912965119455",2.03342375548695,-1.73671213675664,0.956474963164009,0.1894658," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045229","GO:0045229"," external encapsulating structure organization",1.49810616767483," -4.98949634723504"," -5.63713412073543",2.42488163663107,1.33507584943246,0.95020324802496,0.20281681," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0043062","GO:0043062"," extracellular structure organization",1.486799706032," -5.38851091770164"," -5.5472287530561",2.42160392686983,1.33465046014911,0.95024144127038,0.20290868," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090383","GO:0090383"," phagosome acidification",0.0339193849284866," -3.38544075188111"," -4.12669217046715",0.845098040014257,2.06872304176067,0.900677820228446,0.20786231," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007188","GO:0007188"," adenylate cyclase-modulating G protein-coupled receptor signaling pathway",1.24371078071118," -0.562840893705194"," 6.51848420795779",2.34439227368511,1.78361781413293,0.920042308570347,0.20938974," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0035924","GO:0035924"," cellular response to vascular endothelial growth factor stimulus",0.237435694499406," -2.51111995491129"," 6.68965347560782",1.63346845557959,1.87180493981851,0.949695232080708,0.20982664," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0071363","GO:0071363"," cellular response to growth factor stimulus",2.55526033127933," null"," null",2.65609820201283,1.48356713424831,0.936578020333801,0.72139001," 35924"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030522","GO:0030522"," intracellular receptor signaling pathway",0.785799084176607," -0.629588331005749"," 7.00274138525823",2.14612803567824,1.38434289844187,0.926674930485494,0.21090778," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090329","GO:0090329"," regulation of DNA-dependent DNA replication",0.260048617785064," 6.13123713408681"," -0.455590630447783",1.67209785793572,-1.86663717866287,0.959710212882244,0.21184685," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0060343","GO:0060343"," trabecula formation",0.113064616428289," 4.67583321592942"," -4.91778269429826",1.32221929473392,2.05027440908866,0.936395100874034,0.21318517," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0061384","GO:0061384"," heart trabecula morphogenesis",0.169596924642433," null"," null",1.49136169383427,1.86458472807339,0.956910807207059,0.91960635," 60343"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006836","GO:0006836"," neurotransmitter transport",0.734920006783877," -6.88135774592413"," 0.918996123368722",2.11727129565576,1.44424170874519,0.955536160226532,0.22035996," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048708","GO:0048708"," astrocyte differentiation",0.299621233534965," 4.17606869518424"," -4.06635561328463",1.73239375982297,1.75979346606228,0.94250198794864,0.22349515," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051383","GO:0051383"," kinetochore organization",0.107411385606874," -5.78970168115032"," -4.598119583107",1.30102999566398,-1.95730319184938,0.924741447094859,0.22802926," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090382","GO:0090382"," phagosome maturation",0.135677539713947," -5.62575835545128"," -3.97463131476461",1.39794000867204,1.80905446310659,0.941582163029098,0.232603," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050878","GO:0050878"," regulation of body fluid levels",2.0747357114591," -0.0980385070258036"," -3.7130882347445",2.56584781867352,1.58006651639217,0.950705069331141,0.23526859," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048753","GO:0048753"," pigment granule organization",0.158290462999604," -5.75031734340525"," -4.98130659411755",1.46239799789896,1.8298418429713,0.940846438033183,0.2357228," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045429","GO:0045429"," positive regulation of nitric oxide biosynthetic process",0.209169540392334," 6.32551619367049"," 1.0345934534007",1.57978359661681,1.94991276537471,0.935630253337583,0.24255236," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1904407","GO:1904407"," positive regulation of nitric oxide metabolic process",0.214822771213749," null"," null",1.5910646070265,1.94991276537471,0.942339502510945,0.92897073," 45429"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045428","GO:0045428"," regulation of nitric oxide biosynthetic process",0.310927695177794," null"," null",1.7481880270062,1.91073853521962,0.953973850023869,0.959874," 45429"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0009636","GO:0009636"," response to toxic substance",1.38504155124654," -2.23387338496622"," 5.26098847477724",2.39093510710338,1.54168617774855,0.96117492281328,0.25024755," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006310","GO:0006310"," DNA recombination",1.26632370399683," -4.77121724965169"," 4.56848586746375",2.35218251811136,-1.95643555706342,0.942391829845552,0.25315154," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006281","GO:0006281"," DNA repair",2.69093787099327," null"," null",2.67851837904011,-1.85249123055889,0.896298540397498,0.77233986," 6310"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048863","GO:0048863"," stem cell differentiation",0.887557238962067," 5.16452700189005"," -3.38854473664825",2.19865708695442,1.46007381622086,0.955222898444449,0.25473879," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007040","GO:0007040"," lysosome organization",0.40703261914184," -5.40157483997908"," -4.94152619926911",1.86332286012046,1.8272764699776,0.933863208560371,0.25682822," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0080171","GO:0080171"," lytic vacuole organization",0.40703261914184," null"," null",1.86332286012046,1.8272764699776,0.933863208560371,0.86565365," 7040"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0043588","GO:0043588"," skin development",1.29458985810391," 3.79860714023912"," -4.86875405901911",2.36172783601759,1.51093817583371,0.937653079171655,0.26189226," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090287","GO:0090287"," regulation of cellular response to growth factor stimulus",1.57159816835321," 2.92139397022032"," 6.50990181358197",2.4456042032736,1.57923704604888,0.938926209469124,0.2687943," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0060561","GO:0060561"," apoptotic process involved in morphogenesis",0.090451693142631," 5.87043406157023"," -4.25244921436852",1.23044892137827,1.85273472188769,0.955994310581997,0.27114239," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051896","GO:0051896"," regulation of protein kinase B signaling",0.90451693142631," 3.18346374756545"," 6.3006068919076",2.20682587603185,1.49381615191463,0.934444045931723,0.27509465," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045682","GO:0045682"," regulation of epidermis development",0.361806772570524," 5.87130847595714"," 4.49057025735761",1.81291335664286,1.81630119718347,0.961225035399472,0.27763693," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0031069","GO:0031069"," hair follicle morphogenesis",0.163943693821019," 4.93831936811958"," -4.72410781101666",1.47712125471966,2.04530882534982,0.926736787067983,0.28335983," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0071277","GO:0071277"," cellular response to calcium ion",0.474871388998813," -2.28824913787485"," 6.64547497218508",1.92941892571429,1.80233144757585,0.948425972871987,0.29217032," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0071248","GO:0071248"," cellular response to metal ion",1.10803324099723," null"," null",2.29446622616159,1.46229934786011,0.944091497205476,0.87566428," 71277"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050000","GO:0050000"," chromosome localization",0.446605234891741," -7.3127588609151"," -0.176307585675784",1.90308998699194,-1.86175671785557,0.941614210532065,0.2962315," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0060271","GO:0060271"," cilium assembly",1.69596924642433," -5.98599318426582"," -3.99616656924313",2.47856649559384,-2.07934001924163,0.896786436263384,0.29701099," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042073","GO:0042073"," intraciliary transport",0.226129232856578," null"," null",1.61278385671974,-2.05329366890441,0.834181320679687,0.76661877," 60271"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1905515","GO:1905515"," non-motile cilium assembly",0.288314771892136," null"," null",1.7160033436348,-1.77272915161352,0.911751293187948,0.78538273," 60271"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0035082","GO:0035082"," axoneme assembly",0.463564927355984," null"," null",1.91907809237607,-2.14432784678205,0.882514288825165,0.82484706," 60271"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0036158","GO:0036158"," outer dynein arm assembly",0.124371078071118," null"," null",1.36172783601759,-1.79092403282003,0.888956883219363,0.83092529," 60271"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0070286","GO:0070286"," axonemal dynein complex assembly",0.209169540392334," null"," null",1.57978359661681,-1.92656737902272,0.884274656177562,0.86834617," 60271"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0120031","GO:0120031"," plasma membrane bounded cell projection assembly",2.22171971281587," null"," null",2.59549622182557,-1.63756445904904,0.918783314916398,0.93353001," 60271"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0043537","GO:0043537"," negative regulation of blood vessel endothelial cell migration",0.197863078749505," 4.43622582958426"," 2.7075975092317",1.55630250076729,2.01345564315272,0.896556172773872,0.29860344," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030336","GO:0030336"," negative regulation of cell migration",1.52071909096048," null"," null",2.43136376415899,1.80299369777894,0.902236136042752,0.78095415," 43537"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0043535","GO:0043535"," regulation of blood vessel endothelial cell migration",0.514444004748714," null"," null",1.96378782734556,1.80650877237193,0.908345625180517,0.80144241," 43537"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090049","GO:0090049"," regulation of cell migration involved in sprouting angiogenesis",0.214822771213749," null"," null",1.5910646070265,1.99630023305225,0.914633403306614,0.84775751," 43537"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090051","GO:0090051"," negative regulation of cell migration involved in sprouting angiogenesis",0.0847984623212166," null"," null",1.20411998265592,1.91650283836531,0.903486632589718,0.87125852," 43537"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:2000146","GO:2000146"," negative regulation of cell motility",1.6055175532817," null"," null",2.45484486000851,1.75588954364116,0.902169778607615,0.97050713," 43537"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0061383","GO:0061383"," trabecula morphogenesis",0.231782463677992," 5.66048694090657"," -4.54231982680319",1.6232492903979,1.95721133310825,0.957953847618144,0.29965777," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0010518","GO:0010518"," positive regulation of phospholipase activity",0.316580925999209," 7.27645287984108"," -1.62281737828398",1.75587485567249,1.86582116759542,0.962812603583619,0.30046909," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0010863","GO:0010863"," positive regulation of phospholipase C activity",0.226129232856578," null"," null",1.61278385671974,1.79864824122253,0.963843309206776,0.93521312," 10518"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1900274","GO:1900274"," regulation of phospholipase C activity",0.243088925320821," null"," null",1.64345267648619,1.84306588866845,0.964730140402413,0.94095716," 10518"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0015874","GO:0015874"," norepinephrine transport",0.0395726157499011," -7.43506910500111"," 0.965066984170228",0.903089986991944,2.11799472781945,0.959647883275554,0.30321491," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048243","GO:0048243"," norepinephrine secretion",0.00565323082141444," null"," null",0.301029995663981,2.0129410877299,0.932838915414048,0.8023225," 15874"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0044320","GO:0044320"," cellular response to leptin stimulus",0.107411385606874," -2.66352858195172"," 6.57398104331667",1.30102999566398,-1.6955968776951,0.951169293484225,0.30342073," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0140053","GO:0140053"," mitochondrial gene expression",0.497484312284471," -6.44719939454872"," 3.79649807517584",1.94939000664491,-1.58398446878721,0.972784991789951,0.3039484," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045933","GO:0045933"," positive regulation of muscle contraction",0.243088925320821," 5.93254209025734"," 3.43058140105992",1.64345267648619,1.85852860246907,0.933939832969284,0.30425675," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045987","GO:0045987"," positive regulation of smooth muscle contraction",0.169596924642433," null"," null",1.49136169383427,1.92905801544102,0.935943248399594,0.75215139," 45933"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007033","GO:0007033"," vacuole organization",0.819718469105093," -5.20785061083073"," -4.83268715928373",2.16435285578444,1.52728108435537,0.931667751827715,0.30505542," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051090","GO:0051090"," regulation of DNA-binding transcription factor activity",2.35174402170841," 6.60181774183508"," 0.0220853412110243",2.62013605497376,1.36578164846659,0.938635632406208,0.30592717," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006809","GO:0006809"," nitric oxide biosynthetic process",0.090451693142631," -4.60056087209984"," 5.55351976518263",1.23044892137827,1.77887036633723,0.962337835690236,0.30979804," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1902931","GO:1902931"," negative regulation of alcohol biosynthetic process",0.0734920006783877," 4.6748444217489"," -0.165399064984047",1.14612803567824,2.00006895152792,0.944679503859316,0.3132385," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045540","GO:0045540"," regulation of cholesterol biosynthetic process",0.10175815478546," null"," null",1.27875360095283,-1.90737985222457,0.953412619229393,0.84170522," 1902931"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048821","GO:0048821"," erythrocyte development",0.197863078749505," 2.48436961061845"," -3.34287050905115",1.55630250076729,2.09871429369344,0.840752310554066,0.31472466," null"," False","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0001776","GO:0001776"," leukocyte homeostasis",0.401379388320425," null"," null",1.85733249643127,1.75259988749506,0.891831659450081,0.73387481," 48821"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002573","GO:0002573"," myeloid leukocyte differentiation",0.633161851998417," null"," null",2.05307844348342,1.6557351652723,0.874723281649518,0.76599016," 48821"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002262","GO:0002262"," myeloid cell homeostasis",0.661428006105489," null"," null",2.07188200730613,1.57714292088277,0.886624186871391,0.81793076," 48821"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045605","GO:0045605"," negative regulation of epidermal cell differentiation",0.0678387698569733," 5.35040000898393"," 2.95665562710218",1.11394335230684,1.88852496737331,0.92797479102093,0.3177553," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045683","GO:0045683"," negative regulation of epidermis development",0.0678387698569733," null"," null",1.11394335230684,1.88852496737331,0.946061561561297,0.76776796," 45605"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045604","GO:0045604"," regulation of epidermal cell differentiation",0.322234156820623," null"," null",1.76342799356294,1.86068492219386,0.936482229255537,0.85955445," 45605"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042100","GO:0042100"," B cell proliferation",0.231782463677992," -0.177738438773671"," -0.412797956035743",1.6232492903979,2.13930340096338,0.909960230002612,0.31925978," null"," False","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"GO:0046651","GO:0046651"," lymphocyte proliferation",0.452258465713155," null"," null",1.90848501887865,1.60856271910297,0.904635657444354,0.93523101," 42100"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"GO:0032943","GO:0032943"," mononuclear cell proliferation",0.45791169653457," null"," null",1.91381385238372,1.60856271910297,0.982851427143241,0.97016165," 42100"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"GO:0002444","GO:0002444"," myeloid leukocyte mediated immunity",0.277008310249307," -0.276306377324992"," 0.602782992157793",1.69897000433602,1.58242806063267,0.933911479691672,0.324528," null"," False","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0001816","GO:0001816"," cytokine production",0.0791452314998021," -6.40055101626597"," 3.39375097309351",1.17609125905568,1.35861906577327,0.952968599221135,0.32676734," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"GO:0008217","GO:0008217"," regulation of blood pressure",1.03454124031884," 1.14623278340705"," -4.57371116385927",2.26481782300954,1.95378149047567,0.918872454924828,0.32860498," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0008015","GO:0008015"," blood circulation",2.22171971281587," null"," null",2.59549622182557,1.46116076313856,0.957646614281207,0.83554722," 8217"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0000280","GO:0000280"," nuclear division",1.73554186217423," -5.12767005531642"," -4.68826066442995",2.48855071650044,-2.03654951141207,0.905831211786377,0.33319869," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0140014","GO:0140014"," mitotic nuclear division",0.944089547176211," null"," null",2.22530928172586,-2.02822575061581,0.865065574941656,0.89579701," 280"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090066","GO:0090066"," regulation of anatomical structure size",2.92272033467126," 0.214540010956634"," -3.31194298514982",2.71432975974523,1.39317543097756,0.948708238397855,0.33700841," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072527","GO:0072527"," pyrimidine-containing compound metabolic process",0.491831081463056," -4.57894465236945"," 4.6902071381174",1.94448267215017,-1.72538815536992,0.959817891582303,0.33716959," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048285","GO:0048285"," organelle fission",1.87121940188818," -5.29164591658824"," -4.56939531426519",2.52113808370404,-1.95181387782031,0.925905231280737,0.33727783," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032535","GO:0032535"," regulation of cellular component size",2.17084063542314," -3.17911662239804"," -4.16111213824023",2.5854607295085,1.4648967980853,0.900129740794253,0.33908101," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048010","GO:0048010"," vascular endothelial growth factor receptor signaling pathway",0.169596924642433," 0.121716266487018"," 6.74206718352709",1.49136169383427,1.8992044218029,0.928605544417197,0.339417," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0071526","GO:0071526"," semaphorin-plexin signaling pathway",0.209169540392334," -0.0646829007210287"," 6.43011037107437",1.57978359661681,1.77012111181693,0.928245281092831,0.34583972," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0016079","GO:0016079"," synaptic vesicle exocytosis",0.322234156820623," -4.69300548014076"," 0.893093700931003",1.76342799356294,1.95965024984054,0.856291847830233,0.34885385," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0023061","GO:0023061"," signal release",0.864944315676409," null"," null",2.18752072083646,1.47663592183247,0.909959549198772,0.72533626," 16079"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0140029","GO:0140029"," exocytic process",0.35615354174911," null"," null",1.80617997398389,1.79623307969361,0.937227593370221,0.76174559," 16079"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007268","GO:0007268"," chemical synaptic transmission",2.28390525185143," null"," null",2.60745502321467,1.4054944233544,0.94831480799961,0.77608388," 16079"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0043299","GO:0043299"," leukocyte degranulation",0.186556617106676," null"," null",1.53147891704226,1.61553224025825,0.876317722605228,0.81401922," 16079"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0099643","GO:0099643"," signal release from synapse",0.440952004070326," null"," null",1.89762709129044,1.75942046175266,0.911980496967423,0.84381412," 16079"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0099504","GO:0099504"," synaptic vesicle cycle",0.655774775284075," null"," null",2.06818586174616,1.57005142871318,0.928504058749064,0.91208707," 16079"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0099537","GO:0099537"," trans-synaptic signaling",2.38001017581548," null"," null",2.62531245096167,1.39639453939663,0.9483353406238,0.95005665," 16079"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0098916","GO:0098916"," anterograde trans-synaptic signaling",2.28390525185143," null"," null",2.60745502321467,1.4054944233544,0.948376922866619,0.96555318," 16079"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007269","GO:0007269"," neurotransmitter secretion",0.440952004070326," null"," null",1.89762709129044,1.75942046175266,0.860064517711211,0.967613," 16079"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045747","GO:0045747"," positive regulation of Notch signaling pathway",0.25439538696365," 3.84251306775655"," 5.73509710114815",1.66275783168157,1.87277832345554,0.923889281900969,0.34910325," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0071459","GO:0071459"," protein localization to chromosome, centromeric region",0.113064616428289," -7.31253628823838"," -0.422050180607596",1.32221929473392,-1.86048255420125,0.942804428289936,0.34993302," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0034501","GO:0034501"," protein localization to kinetochore",0.0791452314998021," null"," null",1.17609125905568,-1.87741420446761,0.944310289325505,0.79773711," 71459"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006220","GO:0006220"," pyrimidine nucleotide metabolic process",0.282661541070722," -4.73337485401605"," 3.97255527489747",1.70757017609794,-1.71855913934546,0.954118866973743,0.36818896," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0009223","GO:0009223"," pyrimidine deoxyribonucleotide catabolic process",0.107411385606874," null"," null",1.30102999566398,-1.69702807759529,0.943778928742776,0.83253484," 6220"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0015711","GO:0015711"," organic anion transport",1.7638080162813," -6.80193463225053"," 0.62654071590138",2.49554433754645,1.58629781583147,0.945995732916447,0.36835707," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
