"","TermID","Name","Frequency","PlotX","PlotY","LogSize","Value","Uniqueness","Dispensability","Representative","Eliminated","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response","immune_response_regulating_signaling_pathway","cytokine_production","cytokine_mediated_signaling_pathway","defence_response_to_other_organism","leukocyte_proliferation"
"GO:0018108","GO:0018108"," peptidyl-tyrosine phosphorylation",0.898863700604896," 5.2033198088657"," -3.30741593800238",2.20411998265592,-1.87340152395046,0.956106871787712,0.24096797," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072657","GO:0072657"," protein localization to membrane",2.43088925320821," -2.67623666296446"," -6.04486930468187",2.63447727016073,-4.58955653840201,0.924629107276796,0.24481262," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006612","GO:0006612"," protein targeting to membrane",0.486177850641642," null"," null",1.93951925261862,-2.64579323755245,0.92460508397162,0.76543349," 72657"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0061951","GO:0061951"," establishment of protein localization to plasma membrane",0.277008310249307," null"," null",1.69897000433602,-1.31427900623115,0.933328885389305,0.78845605," 72657"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0098876","GO:0098876"," vesicle-mediated transport to the plasma membrane",0.661428006105489," null"," null",2.07188200730613,-2.13048241656974,0.929684118347648,0.79240648," 72657"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072659","GO:0072659"," protein localization to plasma membrane",1.11933970264006," null"," null",2.29885307640971,-3.09883710895423,0.9284633791584,0.84318758," 72657"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090150","GO:0090150"," establishment of protein localization to membrane",1.14195262592572," null"," null",2.30749603791321,-4.61919083940978,0.927140279032761,0.84524688," 72657"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0061061","GO:0061061"," muscle structure development",2.65701848606479," -7.34199398526827"," -0.693215919769533",2.6730209071289,-2.87180483958063,0.943173462215519,0.24680953," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0035270","GO:0035270"," endocrine system development",0.667081236926904," -6.78819242079984"," 1.4531233071454",2.07554696139253,-1.43356184391106,0.932037404707999,0.25350213," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090382","GO:0090382"," phagosome maturation",0.135677539713947," 5.43328973955725"," 1.43133051977615",1.39794000867204,-1.83094291427494,0.937487953940887,0.25422624," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006281","GO:0006281"," DNA repair",2.69093787099327," 3.82547603331006"," -4.28350194141087",2.67851837904011,-7.27629485636295,0.891991713457691,0.25448876," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006302","GO:0006302"," double-strand break repair",1.06846062524733," null"," null",2.27875360095283,-4.72397253170759,0.900738056780497,0.75624762," 6281"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006310","GO:0006310"," DNA recombination",1.26632370399683," null"," null",2.35218251811136,-5.05601820620614,0.937292336516284,0.77233986," 6281"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072073","GO:0072073"," kidney epithelium development",0.695347391033976," -7.05002390566656"," 0.196539591585348",2.09342168516224,-2.50707207019631,0.884684718745221,0.25470543," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0061326","GO:0061326"," renal tubule development",0.446605234891741," null"," null",1.90308998699194,-1.37773815962508,0.888357603287161,0.78120276," 72073"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0001656","GO:0001656"," metanephros development",0.440952004070326," null"," null",1.89762709129044,-1.63530885095492,0.902694550496628,0.78668389," 72073"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072009","GO:0072009"," nephron epithelium development",0.542710158855786," null"," null",1.98677173426624,-2.26359835016672,0.884759011846082,0.80272205," 72073"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072207","GO:0072207"," metanephric epithelium development",0.113064616428289," null"," null",1.32221929473392,-1.64192178302809,0.899058601510985,0.8222374," 72073"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072010","GO:0072010"," glomerular epithelium development",0.130024308892532," null"," null",1.38021124171161,-1.69361549142386,0.897004695898012,0.83192564," 72073"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072012","GO:0072012"," glomerulus vasculature development",0.10175815478546," null"," null",1.27875360095283,-1.50898370563859,0.89675107522803,0.85882379," 72073"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0001822","GO:0001822"," kidney development",1.57159816835321," null"," null",2.4456042032736,-1.84090840249996,0.890596593980142,0.88895681," 72073"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072006","GO:0072006"," nephron development",0.70100062185539," null"," null",2.09691001300806,-2.00477995196331,0.898524397414585,0.88974664," 72073"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032835","GO:0032835"," glomerulus development",0.293968002713551," null"," null",1.72427586960079,-1.63043636299722,0.904112504611454,0.89185792," 72073"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072001","GO:0072001"," renal system development",1.62247724574594," null"," null",2.45939248775923,-1.59956562342636,0.89717123808718,0.95229693," 72073"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0061440","GO:0061440"," kidney vasculature development",0.113064616428289," null"," null",1.32221929473392,-1.56462403787686,0.898784558682519,0.99117362," 72073"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048753","GO:0048753"," pigment granule organization",0.158290462999604," 6.57249149184942"," 2.47121299594812",1.46239799789896,-1.95054290740125,0.934158742788681,0.25795771," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032438","GO:0032438"," melanosome organization",0.15263723217819," null"," null",1.44715803134222,-1.70771010854112,0.93434613767241,0.90185561," 48753"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0098754","GO:0098754"," detoxification",0.763186160890949," -0.11811799507065"," -7.47527255406305",2.13353890837022,-2.2518927678756,0.953672818742188,0.26818828," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0098869","GO:0098869"," cellular oxidant detoxification",0.514444004748714," null"," null",1.96378782734556,-2.42533801273972,0.940812931085676,0.83194853," 98754"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0097237","GO:0097237"," cellular response to toxic substance",0.644468313641246," null"," null",2.06069784035361,-1.84572312015514,0.940111469052299,0.85084691," 98754"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1990748","GO:1990748"," cellular detoxification",0.59924246706993," null"," null",2.02938377768521,-1.95054290740125,0.9399638071808,0.96504137," 98754"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0060292","GO:0060292"," long-term synaptic depression",0.0961049239640455," 1.36660785514124"," 2.6473979324739",1.25527250510331,-1.42566502971837,0.925336281813523,0.2733574," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:2000779","GO:2000779"," regulation of double-strand break repair",0.474871388998813," 0.844623406953276"," 0.533869586535773",1.92941892571429,-1.61785376270108,0.939072645028023,0.28151108," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007040","GO:0007040"," lysosome organization",0.40703261914184," 5.94183236509911"," 2.57678529551053",1.86332286012046,-2.51710701924768,0.929135622158275,0.28344778," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0080171","GO:0080171"," lytic vacuole organization",0.40703261914184," null"," null",1.86332286012046,-2.51710701924768,0.929135622158275,0.86565365," 7040"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0001655","GO:0001655"," urogenital system development",1.80903386285262," -6.75084054581918"," 1.22652811321019",2.50650503240487,-2.05207932370071,0.924818396586567,0.28598087," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0009636","GO:0009636"," response to toxic substance",1.38504155124654," -0.141816475988686"," -7.27251415604832",2.39093510710338,-1.50741098594181,0.957956555603506,0.28830237," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007599","GO:0007599"," hemostasis",0.983662162926112," 2.05031485714511"," 4.75279182694884",2.24303804868629,-4.58103245445888,0.948083496016753,0.29381683," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0018149","GO:0018149"," peptide cross-linking",0.197863078749505," 5.4361272771319"," -2.72658918822643",1.55630250076729,-1.55182175504303,0.965585641852054,0.29671021," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0001501","GO:0001501"," skeletal system development",2.67963140935044," -6.50929233320032"," 1.21744535526739",2.67669360962487,-2.3520888194451,0.921539350856046,0.30117704," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0140053","GO:0140053"," mitochondrial gene expression",0.497484312284471," 4.25612730718171"," -2.84182575418696",1.94939000664491,-1.5962613570594,0.972778885697947,0.3039484," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007033","GO:0007033"," vacuole organization",0.819718469105093," 6.4358790811756"," 2.01378316798714",2.16435285578444,-1.89531287973985,0.926868607003009,0.30584977," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0043588","GO:0043588"," skin development",1.29458985810391," -6.77640958613013"," 0.929424874977715",2.36172783601759,-1.70771010854112,0.918928441578438,0.31295933," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090287","GO:0090287"," regulation of cellular response to growth factor stimulus",1.57159816835321," 1.52156762190512"," -1.52122999366182",2.4456042032736,-2.36947414275376,0.947165376039606,0.32667447," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006695","GO:0006695"," cholesterol biosynthetic process",0.209169540392334," 6.05910520833841"," -3.89020209756955",1.57978359661681,-7.27629485636295,0.935479456153593,0.3284727," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0016125","GO:0016125"," sterol metabolic process",0.75187969924812," null"," null",2.12710479836481,-3.09883710895423,0.939998568236415,0.75705459," 6695"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0046165","GO:0046165"," alcohol biosynthetic process",0.525750466391543," null"," null",1.9731278535997,-3.11623170664069,0.95051298673545,0.80794467," 6695"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0016126","GO:0016126"," sterol biosynthetic process",0.248742156142235," null"," null",1.65321251377534,-7.31312008726321,0.93647145987575,0.82244102," 6695"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006694","GO:0006694"," steroid biosynthetic process",0.65012154446266," null"," null",2.06445798922692,-2.5437161952331,0.939551808198641,0.84354469," 6695"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1902653","GO:1902653"," secondary alcohol biosynthetic process",0.209169540392334," null"," null",1.57978359661681,-7.27629485636295,0.953187653891736,0.84614145," 6695"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0008203","GO:0008203"," cholesterol metabolic process",0.667081236926904," null"," null",2.07554696139253,-2.57100903316995,0.935826487958497,0.88194608," 6695"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0071103","GO:0071103"," DNA conformation change",1.51506586013907," 5.8325091130277"," 1.9868439728803",2.42975228000241,-7.27629485636295,0.897756942985316,0.32863958," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045747","GO:0045747"," positive regulation of Notch signaling pathway",0.25439538696365," 1.25323742413821"," -0.259933181888766",1.66275783168157,-1.42525808052504,0.935478881584263,0.33226931," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048008","GO:0048008"," platelet-derived growth factor receptor signaling pathway",0.186556617106676," 1.94779078360599"," -6.54861223099945",1.53147891704226,-2.01409158500293,0.929749326185807,0.33297874," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0071526","GO:0071526"," semaphorin-plexin signaling pathway",0.209169540392334," 2.16757172838212"," -6.64072576382859",1.57978359661681,-1.35742109986047,0.932207780624134,0.33632151," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0150116","GO:0150116"," regulation of cell-substrate junction organization",0.401379388320425," 0.68395442970618"," 7.63889744529752",1.85733249643127,-1.80351403131932,0.940988602493382,0.33674675," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048285","GO:0048285"," organelle fission",1.87121940188818," 6.21332589940757"," 1.83100355383581",2.52113808370404,-7.31312008726321,0.920693175303396,0.33727783," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0060561","GO:0060561"," apoptotic process involved in morphogenesis",0.090451693142631," -5.54425793501064"," 0.288006184931066",1.23044892137827,-1.34697781264427,0.942341178561555,0.34684935," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0098771","GO:0098771"," inorganic ion homeostasis",3.97987449827576," 1.95559640587852"," 4.24851546636394",2.8481891169914,-3.19686169379571,0.927744765586554,0.35166437," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007204","GO:0007204"," positive regulation of cytosolic calcium ion concentration",1.58290462999604," null"," null",2.44870631990508,-1.44152418170835,0.92937416446252,0.82017074," 98771"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051480","GO:0051480"," regulation of cytosolic calcium ion concentration",1.80338063203121," null"," null",2.50514997831991,-1.40075925028591,0.928375132648081,0.89547474," 98771"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030003","GO:0030003"," cellular cation homeostasis",3.48239018599129," null"," null",2.79028516403324,-2.87180483958063,0.923359158166058,0.91842832," 98771"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006873","GO:0006873"," cellular ion homeostasis",3.57849510995534," null"," null",2.80208925788173,-3.12015210118535,0.923929614659266,0.92224313," 98771"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0055065","GO:0055065"," metal ion homeostasis",3.48804341681271," null"," null",2.79098847508882,-2.47002338823121,0.928335088083192,0.92874616," 98771"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0055080","GO:0055080"," cation homeostasis",3.90072926677596," null"," null",2.8394780473742,-2.90396486240395,0.92791655354598,0.93453716," 98771"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006875","GO:0006875"," cellular metal ion homeostasis",3.0923172593137," null"," null",2.73878055848437,-2.13048241656974,0.924309282890533,0.93977068," 98771"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032535","GO:0032535"," regulation of cellular component size",2.17084063542314," 4.12435451735166"," 2.66921810542872",2.5854607295085,-2.47002338823121,0.8938300925626,0.35392177," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042060","GO:0042060"," wound healing",1.82034032449545," 0.977228759371692"," -4.21098219441599",2.5092025223311,-6.54833176010434,0.957209755167563,0.35733438," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007596","GO:0007596"," blood coagulation",0.961049239640454," null"," null",2.23299611039215,-4.59567674574026,0.882085284474134,0.84245309," 42060"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0070527","GO:0070527"," platelet aggregation",0.25439538696365," null"," null",1.66275783168157,-1.37499871391807,0.852142567260362,0.86414547," 42060"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030168","GO:0030168"," platelet activation",0.537056928034372," null"," null",1.98227123303957,-3.61065821286376,0.853833601731421,0.92955473," 42060"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0033572","GO:0033572"," transferrin transport",0.0565323082141444," -2.87267500509528"," -6.74941905683723",1.04139268515823,-1.53670712181682,0.957296456150308,0.35748354," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0070293","GO:0070293"," renal absorption",0.0847984623212166," -4.9062587778927"," 4.04656027710726",1.20411998265592,-1.60885465376248,0.958241233499541,0.35855466," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0035809","GO:0035809"," regulation of urine volume",0.124371078071118," null"," null",1.36172783601759,-1.50934461070893,0.918918196965866,0.74937399," 70293"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0003071","GO:0003071"," renal system process involved in regulation of systemic arterial blood pressure",0.135677539713947," null"," null",1.39794000867204,-1.36476004299577,0.920358371176826,0.77587117," 70293"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0000226","GO:0000226"," microtubule cytoskeleton organization",3.02447848945672," 6.11097026280055"," 2.2520890979494",2.72916478969277,-5.01144591842344,0.899269789647384,0.36233202," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007051","GO:0007051"," spindle organization",0.972355701283283," null"," null",2.2380461031288,-4.58103245445888,0.842220055496979,0.73490238," 226"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0043550","GO:0043550"," regulation of lipid kinase activity",0.384419695856182," -1.44462682504874"," 6.79316645288945",1.83884909073726,-1.61255680148609,0.958824052073887,0.3642384," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0009162","GO:0009162"," deoxyribonucleoside monophosphate metabolic process",0.130024308892532," 5.33729043002775"," -4.60401574773101",1.38021124171161,-1.39069203109695,0.953186622557961,0.36526924," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072527","GO:0072527"," pyrimidine-containing compound metabolic process",0.491831081463056," 5.31371902236649"," -4.33643456294667",1.94448267215017,-1.75175402326486,0.95655199403277,0.36562949," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0061384","GO:0061384"," heart trabecula morphogenesis",0.169596924642433," -5.76886260063733"," 0.0371953410778848",1.49136169383427,-2.03024633623021,0.940692746956022,0.36832225," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0060343","GO:0060343"," trabecula formation",0.113064616428289," null"," null",1.32221929473392,-1.93375517804538,0.91908206327563,0.91960635," 61384"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090066","GO:0090066"," regulation of anatomical structure size",2.92272033467126," 1.74871609033865"," 4.47859112568493",2.71432975974523,-3.10167545170001,0.949861780138637,0.36950014," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0009611","GO:0009611"," response to wounding",2.39131663745831," 0.687336493868046"," -4.38439757294274",2.62736585659273,-5.97034700334851,0.961565742332193,0.37060059," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050853","GO:0050853"," B cell receptor signaling pathway",0.734920006783877," -0.681024614526557"," -2.87539107123969",2.11727129565576,-5.08130021678221,0.812994208747279,0.37802668," null"," False","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"GO:0002224","GO:0002224"," toll-like receptor signaling pathway",0.333540618463452," null"," null",1.77815125038364,-2.02955078137417,0.88472299953408,0.71766188," 50853"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002221","GO:0002221"," pattern recognition receptor signaling pathway",0.480524619820227," null"," null",1.93449845124357,-2.0446567207678,0.880750265719982,0.74322259," 50853"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002768","GO:0002768"," immune response-regulating cell surface receptor signaling pathway",1.61682401492453," null"," null",2.45788189673399,-2.85052364414739,0.859914540488023,0.84300076," 50853"," True","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"GO:0002429","GO:0002429"," immune response-activating cell surface receptor signaling pathway",1.47549324438917," null"," null",2.41830129131975,-2.47392750876956,0.799639428505864,0.91344409," 50853"," True","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"GO:0002757","GO:0002757"," immune response-activating signal transduction",1.47549324438917," null"," null",2.41830129131975,-2.47392750876956,0.805250623676636,0.92223323," 50853"," True","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"GO:0050851","GO:0050851"," antigen receptor-mediated signaling pathway",1.20979139578269," null"," null",2.33243845991561,-1.7338000300057,0.803631657433784,0.96258059," 50853"," True","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"GO:0006954","GO:0006954"," inflammatory response",2.80965571824298," 0.449795292508037"," -4.46656163084174",2.69722934275972,-3.6154399465074,0.95987238119091,0.3789134," null"," False","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002274","GO:0002274"," myeloid leukocyte activation",0.757532930069535," -5.68542587780922"," -3.69426998632133",2.13033376849501,-5.29411052593565,0.918811547722974,0.37926612," null"," False","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0046649","GO:0046649"," lymphocyte activation",2.1934535587088," null"," null",2.58994960132571,-3.76778595607347,0.909883507391003,0.79985915," 2274"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042113","GO:0042113"," B cell activation",0.927129854711968," null"," null",2.21748394421391,-2.84506521213063,0.916289904782744,0.8188689," 2274"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002366","GO:0002366"," leukocyte activation involved in immune response",0.966702470461869," null"," null",2.23552844690755,-3.1235475983024,0.88877153369712,0.82291518," 2274"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030098","GO:0030098"," lymphocyte differentiation",1.39634801288937," null"," null",2.39445168082622,-3.28506924913966,0.833525136764296,0.86031553," 2274"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042110","GO:0042110"," T cell activation",1.35112216631805," null"," null",2.38021124171161,-1.56075059742356,0.913187052793589,0.87129387," 2274"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002275","GO:0002275"," myeloid cell activation involved in immune response",0.327887387642037," null"," null",1.77085201164214,-2.87180483958063,0.896490851061874,0.88234741," 2274"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030217","GO:0030217"," T cell differentiation",0.814065238283679," null"," null",2.16136800223497,-2.10059582217182,0.841852011748361,0.89443062," 2274"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1903131","GO:1903131"," mononuclear cell differentiation",1.61117078410312," null"," null",2.45636603312904,-3.614310707187,0.851847002909746,0.91991788," 2274"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0061383","GO:0061383"," trabecula morphogenesis",0.231782463677992," -5.95739640382266"," -0.17378624400482",1.6232492903979,-2.32546579601408,0.941481239317572,0.38001304," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0046479","GO:0046479"," glycosphingolipid catabolic process",0.0734920006783877," 6.67654054871748"," -2.24564329444913",1.14612803567824,-2.21167320688877,0.953636523843569,0.38298931," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006687","GO:0006687"," glycosphingolipid metabolic process",0.30527446435638," null"," null",1.74036268949424,-1.97971195907336,0.954076084731764,0.79445862," 46479"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006665","GO:0006665"," sphingolipid metabolic process",0.85363785403358," null"," null",2.18184358794477,-1.73156928384668,0.951000637145003,0.84071148," 46479"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0019377","GO:0019377"," glycolipid catabolic process",0.0847984623212166," null"," null",1.20411998265592,-2.23769150801589,0.956183388543638,0.86567682," 46479"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006672","GO:0006672"," ceramide metabolic process",0.531403697212957," null"," null",1.97772360528885,-1.40299785549417,0.941455027866682,0.88730919," 46479"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
