"","X","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response","immune_response_regulating_signaling_pathway","cytokine_production"
"GO:0006941","GO:0006941","GO:0006941","striated muscle contraction",112,-0.552091787444197,-1.69835719783033,0.000107809089017027,0.0029978787826141,0.00249308518351875,1074,"tags=23%, list=9%, signal=21%","ENSG00000113569/ENSG00000163485/ENSG00000152661/ENSG00000121361/ENSG00000130529/ENSG00000108961/ENSG00000149925/ENSG00000114279/ENSG00000130598/ENSG00000119782/ENSG00000136574/ENSG00000173991/ENSG00000114854/ENSG00000170175/ENSG00000138622/ENSG00000100678/ENSG00000185482/ENSG00000158286/ENSG00000133055/ENSG00000239474/ENSG00000101470/ENSG00000248746/ENSG00000018625/ENSG00000143318/ENSG00000164708/ENSG00000168530","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0003351","GO:0003351","GO:0003351","epithelial cilium movement involved in extracellular fluid movement",20,-0.778787845372608,-1.88721875038729,0.000156386373283041,0.00409287670077527,0.00340370341851324,1556,"tags=70%, list=14%, signal=61%","ENSG00000047578/ENSG00000145491/ENSG00000284862/ENSG00000166171/ENSG00000155761/ENSG00000165115/ENSG00000144451/ENSG00000165506/ENSG00000039139/ENSG00000141519/ENSG00000154099/ENSG00000112981/ENSG00000171885/ENSG00000256061","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007368","GO:0007368","GO:0007368","determination of left/right symmetry",78,-0.580649104667209,-1.73022828271865,0.000159516723434459,0.00413427080784746,0.00343812743713106,1174,"tags=37%, list=10%, signal=34%","ENSG00000101350/ENSG00000169126/ENSG00000135541/ENSG00000140463/ENSG00000125863/ENSG00000138002/ENSG00000160602/ENSG00000122735/ENSG00000284862/ENSG00000138686/ENSG00000136574/ENSG00000166171/ENSG00000163093/ENSG00000198003/ENSG00000113966/ENSG00000176225/ENSG00000114446/ENSG00000151023/ENSG00000136535/ENSG00000165506/ENSG00000039139/ENSG00000184058/ENSG00000103494/ENSG00000139445/ENSG00000141519/ENSG00000154099/ENSG00000158286/ENSG00000256061/ENSG00000123473","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0033044","GO:0033044","GO:0033044","regulation of chromosome organization",209,-0.486139719795837,-1.58047562529599,0.000191874681801722,0.00483216474594053,0.00401850748679078,2745,"tags=33%, list=24%, signal=25%","ENSG00000164754/ENSG00000143033/ENSG00000164190/ENSG00000186868/ENSG00000004897/ENSG00000166848/ENSG00000205629/ENSG00000141510/ENSG00000047410/ENSG00000063978/ENSG00000132475/ENSG00000174953/ENSG00000155827/ENSG00000153107/ENSG00000110200/ENSG00000187555/ENSG00000086827/ENSG00000134283/ENSG00000184304/ENSG00000119906/ENSG00000096717/ENSG00000113522/ENSG00000130726/ENSG00000004487/ENSG00000204569/ENSG00000130711/ENSG00000133302/ENSG00000089053/ENSG00000145736/ENSG00000147601/ENSG00000020922/ENSG00000140451/ENSG00000092330/ENSG00000075856/ENSG00000149311/ENSG00000154473/ENSG00000143799/ENSG00000168556/ENSG00000183207/ENSG00000053900/ENSG00000178295/ENSG00000106028/ENSG00000181085/ENSG00000147316/ENSG00000146670/ENSG00000138411/ENSG00000164109/ENSG00000040275/ENSG00000128789/ENSG00000124688/ENSG00000112029/ENSG00000013573/ENSG00000115263/ENSG00000073111/ENSG00000178999/ENSG00000175063/ENSG00000131747/ENSG00000117724/ENSG00000126787/ENSG00000138778/ENSG00000169679/ENSG00000112742/ENSG00000166851/ENSG00000013810/ENSG00000134057/ENSG00000117650/ENSG00000080986/ENSG00000111732","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007252","GO:0007252","GO:0007252","I-kappaB phosphorylation",12,0.803390526946225,2.04298574192296,0.000220999571470179,0.00546257737073744,0.00454276896910924,2,"tags=8%, list=0%, signal=8%","ENSG00000196664","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072527","GO:0072527","GO:0072527","pyrimidine-containing compound metabolic process",60,-0.609277944950523,-1.75541920362289,0.000224533423248759,0.0055042518688529,0.00457742616551918,2079,"tags=40%, list=18%, signal=33%","ENSG00000172113/ENSG00000198276/ENSG00000176890/ENSG00000125454/ENSG00000114026/ENSG00000128951/ENSG00000130021/ENSG00000100024/ENSG00000102967/ENSG00000094841/ENSG00000147647/ENSG00000188641/ENSG00000156136/ENSG00000143156/ENSG00000167325/ENSG00000179958/ENSG00000076248/ENSG00000112981/ENSG00000129187/ENSG00000021826/ENSG00000181322/ENSG00000111732/ENSG00000025708/ENSG00000103202","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032886","GO:0032886","GO:0032886","regulation of microtubule-based process",169,-0.495804153081321,-1.58852691549048,0.000231706128689083,0.0055724280228424,0.00463412257378166,2918,"tags=39%, list=26%, signal=30%","ENSG00000159069/ENSG00000101367/ENSG00000149269/ENSG00000094631/ENSG00000151746/ENSG00000130724/ENSG00000167797/ENSG00000115353/ENSG00000164695/ENSG00000186868/ENSG00000082701/ENSG00000047410/ENSG00000181163/ENSG00000063978/ENSG00000175216/ENSG00000198718/ENSG00000115266/ENSG00000130779/ENSG00000096717/ENSG00000166004/ENSG00000182628/ENSG00000154429/ENSG00000075073/ENSG00000213024/ENSG00000070761/ENSG00000115561/ENSG00000074054/ENSG00000108961/ENSG00000084764/ENSG00000123607/ENSG00000164114/ENSG00000163462/ENSG00000101222/ENSG00000179636/ENSG00000178295/ENSG00000169126/ENSG00000140463/ENSG00000117632/ENSG00000125863/ENSG00000108395/ENSG00000284862/ENSG00000212916/ENSG00000213123/ENSG00000151849/ENSG00000204104/ENSG00000272514/ENSG00000181085/ENSG00000147316/ENSG00000141577/ENSG00000159079/ENSG00000138100/ENSG00000168309/ENSG00000141519/ENSG00000154099/ENSG00000136122/ENSG00000088325/ENSG00000111554/ENSG00000087586/ENSG00000176749/ENSG00000121621/ENSG00000163611/ENSG00000123473/ENSG00000166851/ENSG00000013810/ENSG00000162063/ENSG00000142731","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050920","GO:0050920","GO:0050920","regulation of chemotaxis",148,0.394840384915373,1.66092108520493,0.000242978113963464,0.00579133995737024,0.00481617333034723,1942,"tags=36%, list=17%, signal=31%","ENSG00000185652/ENSG00000150455/ENSG00000113721/ENSG00000137801/ENSG00000137285/ENSG00000134830/ENSG00000119630/ENSG00000133789/ENSG00000169313/ENSG00000169508/ENSG00000100600/ENSG00000198121/ENSG00000075213/ENSG00000174600/ENSG00000182578/ENSG00000183087/ENSG00000089060/ENSG00000128340/ENSG00000166923/ENSG00000167207/ENSG00000138623/ENSG00000099250/ENSG00000145147/ENSG00000204472/ENSG00000153993/ENSG00000127129/ENSG00000148400/ENSG00000107562/ENSG00000146242/ENSG00000166900/ENSG00000185033/ENSG00000091879/ENSG00000125266/ENSG00000168758/ENSG00000121966/ENSG00000100311/ENSG00000070193/ENSG00000197635/ENSG00000271447/ENSG00000128052/ENSG00000204305/ENSG00000164251/ENSG00000120129/ENSG00000284357/ENSG00000151490/ENSG00000126353/ENSG00000137872/ENSG00000082684/ENSG00000177119/ENSG00000100034/ENSG00000166949/ENSG00000167680/ENSG00000170962/ENSG00000130449","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0044283","GO:0044283","GO:0044283","small molecule biosynthetic process",500,-0.417119308937219,-1.4051534864677,0.000245021652375059,0.00581409156457974,0.00483509394020117,2585,"tags=29%, list=23%, signal=23%","ENSG00000119915/ENSG00000065154/ENSG00000130703/ENSG00000111669/ENSG00000277893/ENSG00000143198/ENSG00000153989/ENSG00000197296/ENSG00000119927/ENSG00000117528/ENSG00000179148/ENSG00000062282/ENSG00000122787/ENSG00000197586/ENSG00000130203/ENSG00000161653/ENSG00000141349/ENSG00000104635/ENSG00000120837/ENSG00000156110/ENSG00000130377/ENSG00000187555/ENSG00000163655/ENSG00000015520/ENSG00000165280/ENSG00000078124/ENSG00000092621/ENSG00000068745/ENSG00000172113/ENSG00000100596/ENSG00000096717/ENSG00000198276/ENSG00000177000/ENSG00000130707/ENSG00000111684/ENSG00000137700/ENSG00000182199/ENSG00000148334/ENSG00000163344/ENSG00000160209/ENSG00000100889/ENSG00000110871/ENSG00000278540/ENSG00000116704/ENSG00000058668/ENSG00000114026/ENSG00000198931/ENSG00000110958/ENSG00000105220/ENSG00000066322/ENSG00000128951/ENSG00000086475/ENSG00000148459/ENSG00000130021/ENSG00000100024/ENSG00000099377/ENSG00000166321/ENSG00000149925/ENSG00000102967/ENSG00000117682/ENSG00000198911/ENSG00000165996/ENSG00000221968/ENSG00000228716/ENSG00000143815/ENSG00000132196/ENSG00000170522/ENSG00000147647/ENSG00000083535/ENSG00000184207/ENSG00000198805/ENSG00000172893/ENSG00000101347/ENSG00000167910/ENSG00000188641/ENSG00000156136/ENSG00000205808/ENSG00000113161/ENSG00000037757/ENSG00000001626/ENSG00000143156/ENSG00000118137/ENSG00000166183/ENSG00000012660/ENSG00000109929/ENSG00000143994/ENSG00000173598/ENSG00000113492/ENSG00000144644/ENSG00000148377/ENSG00000166228/ENSG00000081760/ENSG00000099194/ENSG00000100003/ENSG00000171631/ENSG00000180432/ENSG00000059573/ENSG00000179958/ENSG00000006025/ENSG00000147155/ENSG00000111640/ENSG00000135069/ENSG00000079459/ENSG00000109814/ENSG00000076248/ENSG00000149809/ENSG00000099256/ENSG00000112667/ENSG00000167508/ENSG00000116133/ENSG00000149084/ENSG00000173531/ENSG00000147383/ENSG00000169710/ENSG00000097021/ENSG00000114115/ENSG00000052802/ENSG00000110921/ENSG00000131979/ENSG00000164181/ENSG00000001630/ENSG00000187097/ENSG00000115263/ENSG00000084674/ENSG00000112972/ENSG00000160752/ENSG00000112981/ENSG00000171759/ENSG00000160285/ENSG00000067225/ENSG00000130957/ENSG00000100078/ENSG00000104549/ENSG00000021826/ENSG00000181322/ENSG00000147465/ENSG00000025708/ENSG00000079739/ENSG00000129596/ENSG00000166035/ENSG00000215009/ENSG00000106633/ENSG00000103202/ENSG00000073734/ENSG00000164708","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030888","GO:0030888","GO:0030888","regulation of B cell proliferation",34,0.635928111859578,2.09312795359381,0.000249637477706207,0.00587142948666714,0.00488277709698485,1477,"tags=44%, list=13%, signal=39%","ENSG00000012124/ENSG00000150455/ENSG00000169508/ENSG00000081189/ENSG00000010671/ENSG00000124762/ENSG00000168918/ENSG00000177425/ENSG00000196950/ENSG00000122122/ENSG00000198286/ENSG00000110651/ENSG00000102524/ENSG00000197329/ENSG00000123143","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"GO:0042742","GO:0042742","GO:0042742","defense response to bacterium",69,0.4853944710768,1.8185368465097,0.000280911156158305,0.0064645890634879,0.00537605833337447,1857,"tags=46%, list=16%, signal=39%","ENSG00000143954/ENSG00000211899/ENSG00000150455/ENSG00000197629/ENSG00000167419/ENSG00000148346/ENSG00000154736/ENSG00000165025/ENSG00000185674/ENSG00000174130/ENSG00000167207/ENSG00000140968/ENSG00000000938/ENSG00000101425/ENSG00000092067/ENSG00000158270/ENSG00000161031/ENSG00000187796/ENSG00000172216/ENSG00000067182/ENSG00000104312/ENSG00000121053/ENSG00000081181/ENSG00000051523/ENSG00000164251/ENSG00000008438/ENSG00000168214/ENSG00000085415/ENSG00000170890/ENSG00000100473/ENSG00000123240/ENSG00000156482","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0043501","GO:0043501","GO:0043501","skeletal muscle adaptation",16,-0.795333367636227,-1.81347439322059,0.000293007068028249,0.00671401174335974,0.00558348232637521,617,"tags=31%, list=5%, signal=30%","ENSG00000114854/ENSG00000248746/ENSG00000143632/ENSG00000187616/ENSG00000177791","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0016458","GO:0016458","GO:0016458","gene silencing",160,-0.49222778356105,-1.57066726196741,0.000381724544343143,0.00856314009347916,0.00712124780203174,2509,"tags=30%, list=22%, signal=24%","ENSG00000141510/ENSG00000047410/ENSG00000113360/ENSG00000132475/ENSG00000074266/ENSG00000102978/ENSG00000198791/ENSG00000084073/ENSG00000069248/ENSG00000058804/ENSG00000157020/ENSG00000096717/ENSG00000177000/ENSG00000119778/ENSG00000213024/ENSG00000189060/ENSG00000113569/ENSG00000189403/ENSG00000106462/ENSG00000163002/ENSG00000102900/ENSG00000186666/ENSG00000099284/ENSG00000131914/ENSG00000128016/ENSG00000156802/ENSG00000108559/ENSG00000124571/ENSG00000104626/ENSG00000187475/ENSG00000164032/ENSG00000105968/ENSG00000211460/ENSG00000115289/ENSG00000093000/ENSG00000075188/ENSG00000146648/ENSG00000256453/ENSG00000095627/ENSG00000188486/ENSG00000197837/ENSG00000173809/ENSG00000184571/ENSG00000077800/ENSG00000183598/ENSG00000162639/ENSG00000152670/ENSG00000178997","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002042","GO:0002042","GO:0002042","cell migration involved in sprouting angiogenesis",42,0.563365980834757,1.93162806778357,0.000392432439615289,0.00876651378705452,0.00729037670247651,1675,"tags=38%, list=15%, signal=33%","ENSG00000137801/ENSG00000179388/ENSG00000128917/ENSG00000166923/ENSG00000048052/ENSG00000099250/ENSG00000145147/ENSG00000148400/ENSG00000100065/ENSG00000125266/ENSG00000173269/ENSG00000006638/ENSG00000128052/ENSG00000136826/ENSG00000011405/ENSG00000135046","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0001525","GO:0001525","GO:0001525","angiogenesis",351,0.294028012726087,1.27536193397314,0.000402828364999542,0.00892406904868279,0.00742140224314508,2022,"tags=30%, list=18%, signal=26%","ENSG00000136859/ENSG00000161381/ENSG00000162367/ENSG00000151617/ENSG00000183287/ENSG00000171812/ENSG00000142871/ENSG00000113721/ENSG00000054598/ENSG00000159216/ENSG00000137801/ENSG00000154734/ENSG00000037280/ENSG00000179388/ENSG00000119630/ENSG00000106991/ENSG00000101280/ENSG00000122592/ENSG00000118526/ENSG00000114378/ENSG00000134954/ENSG00000122786/ENSG00000164690/ENSG00000135821/ENSG00000105997/ENSG00000091129/ENSG00000164736/ENSG00000165025/ENSG00000128917/ENSG00000137509/ENSG00000154764/ENSG00000140678/ENSG00000265107/ENSG00000133639/ENSG00000187498/ENSG00000166923/ENSG00000100968/ENSG00000165168/ENSG00000138639/ENSG00000260001/ENSG00000048052/ENSG00000166501/ENSG00000160255/ENSG00000099250/ENSG00000128165/ENSG00000145147/ENSG00000148400/ENSG00000079337/ENSG00000164683/ENSG00000125538/ENSG00000139610/ENSG00000173821/ENSG00000184481/ENSG00000124212/ENSG00000100065/ENSG00000091879/ENSG00000125266/ENSG00000172889/ENSG00000128805/ENSG00000106025/ENSG00000121966/ENSG00000130066/ENSG00000151651/ENSG00000173269/ENSG00000070193/ENSG00000168329/ENSG00000076706/ENSG00000006638/ENSG00000116044/ENSG00000153904/ENSG00000135250/ENSG00000128052/ENSG00000127329/ENSG00000136826/ENSG00000186810/ENSG00000114019/ENSG00000118503/ENSG00000143369/ENSG00000105538/ENSG00000011405/ENSG00000102554/ENSG00000111145/ENSG00000284357/ENSG00000135046/ENSG00000184113/ENSG00000124440/ENSG00000168214/ENSG00000019991/ENSG00000122679/ENSG00000115539/ENSG00000105974/ENSG00000171608/ENSG00000161791/ENSG00000197461/ENSG00000138061/ENSG00000166825/ENSG00000139567/ENSG00000167772/ENSG00000154928/ENSG00000163513/ENSG00000143537/ENSG00000073756/ENSG00000004399/ENSG00000160691/ENSG00000122707/ENSG00000163349/ENSG00000066056","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0005976","GO:0005976","GO:0005976","polysaccharide metabolic process",83,-0.560105739309269,-1.68630972458607,0.000407458783287624,0.00898934894203565,0.00747569007354154,1823,"tags=28%, list=16%, signal=23%","ENSG00000177191/ENSG00000198488/ENSG00000189403/ENSG00000196961/ENSG00000167244/ENSG00000162630/ENSG00000100504/ENSG00000237172/ENSG00000169299/ENSG00000219607/ENSG00000118804/ENSG00000103056/ENSG00000103044/ENSG00000132376/ENSG00000175229/ENSG00000115687/ENSG00000068976/ENSG00000164776/ENSG00000111713/ENSG00000079739/ENSG00000138798/ENSG00000017427/ENSG00000106633","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090068","GO:0090068","GO:0090068","positive regulation of cell cycle process",197,-0.474250437134595,-1.53466862176869,0.000439517643425642,0.0095389621880061,0.0079327574667067,1839,"tags=27%, list=16%, signal=23%","ENSG00000213024/ENSG00000181817/ENSG00000133302/ENSG00000089053/ENSG00000183765/ENSG00000088833/ENSG00000126457/ENSG00000109132/ENSG00000179051/ENSG00000167244/ENSG00000106462/ENSG00000006634/ENSG00000135679/ENSG00000100823/ENSG00000149311/ENSG00000053900/ENSG00000178295/ENSG00000101350/ENSG00000097046/ENSG00000212916/ENSG00000151849/ENSG00000103056/ENSG00000181085/ENSG00000146648/ENSG00000075218/ENSG00000146670/ENSG00000164109/ENSG00000132646/ENSG00000114346/ENSG00000161800/ENSG00000124688/ENSG00000173769/ENSG00000112029/ENSG00000013573/ENSG00000129173/ENSG00000138182/ENSG00000122966/ENSG00000178999/ENSG00000118193/ENSG00000175063/ENSG00000165891/ENSG00000087586/ENSG00000176749/ENSG00000137090/ENSG00000126787/ENSG00000170312/ENSG00000137807/ENSG00000143476/ENSG00000134057/ENSG00000161692/ENSG00000142731/ENSG00000080986/ENSG00000138798/ENSG00000017427","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0000723","GO:0000723","GO:0000723","telomere maintenance",110,-0.52724224102359,-1.61951283930602,0.000502065266047172,0.010852333827635,0.00902497887145524,2467,"tags=39%, list=22%, signal=31%","ENSG00000182117/ENSG00000115350/ENSG00000174953/ENSG00000152457/ENSG00000187555/ENSG00000145912/ENSG00000175305/ENSG00000111445/ENSG00000113522/ENSG00000204569/ENSG00000035928/ENSG00000110958/ENSG00000147601/ENSG00000138311/ENSG00000020922/ENSG00000049541/ENSG00000118655/ENSG00000106399/ENSG00000140451/ENSG00000092330/ENSG00000132383/ENSG00000062822/ENSG00000144034/ENSG00000100823/ENSG00000149311/ENSG00000143799/ENSG00000163918/ENSG00000163029/ENSG00000146143/ENSG00000101868/ENSG00000285816/ENSG00000138375/ENSG00000174371/ENSG00000160957/ENSG00000133119/ENSG00000181085/ENSG00000117748/ENSG00000132646/ENSG00000051180/ENSG00000197837/ENSG00000178999/ENSG00000100479/ENSG00000117650","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0015874","GO:0015874","GO:0015874","norepinephrine transport",14,0.776363770403795,2.06456300946264,0.000506132590807009,0.0108961367028977,0.00906140606122225,1155,"tags=50%, list=10%, signal=45%","ENSG00000274286/ENSG00000169313/ENSG00000150594/ENSG00000112499/ENSG00000103546/ENSG00000128271/ENSG00000142319","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042744","GO:0042744","GO:0042744","hydrogen peroxide catabolic process",13,0.771513045464972,2.0175806633625,0.000520506227327898,0.0111048872212845,0.00923500641740084,206,"tags=31%, list=2%, signal=30%","ENSG00000244734/ENSG00000188536/ENSG00000213931/ENSG00000167419","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032200","GO:0032200","GO:0032200","telomere organization",112,-0.527738022812276,-1.62343959826167,0.000521145363186054,0.0111048872212845,0.00923500641740084,2467,"tags=39%, list=22%, signal=31%","ENSG00000182117/ENSG00000115350/ENSG00000132475/ENSG00000174953/ENSG00000152457/ENSG00000187555/ENSG00000145912/ENSG00000175305/ENSG00000111445/ENSG00000113522/ENSG00000204569/ENSG00000035928/ENSG00000110958/ENSG00000147601/ENSG00000138311/ENSG00000020922/ENSG00000049541/ENSG00000118655/ENSG00000106399/ENSG00000140451/ENSG00000092330/ENSG00000132383/ENSG00000062822/ENSG00000144034/ENSG00000100823/ENSG00000149311/ENSG00000143799/ENSG00000163918/ENSG00000163029/ENSG00000146143/ENSG00000101868/ENSG00000285816/ENSG00000138375/ENSG00000174371/ENSG00000160957/ENSG00000133119/ENSG00000181085/ENSG00000117748/ENSG00000132646/ENSG00000051180/ENSG00000197837/ENSG00000178999/ENSG00000100479/ENSG00000117650","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048010","GO:0048010","GO:0048010","vascular endothelial growth factor receptor signaling pathway",78,0.459335751590958,1.74062038554723,0.000573489394878106,0.0120545664537567,0.0100247752490504,2648,"tags=42%, list=23%, signal=33%","ENSG00000054598/ENSG00000037280/ENSG00000158517/ENSG00000119630/ENSG00000141968/ENSG00000185386/ENSG00000116701/ENSG00000165168/ENSG00000166501/ENSG00000099250/ENSG00000125538/ENSG00000167601/ENSG00000100365/ENSG00000174804/ENSG00000173269/ENSG00000070193/ENSG00000128052/ENSG00000114738/ENSG00000051523/ENSG00000158092/ENSG00000062598/ENSG00000106070/ENSG00000131634/ENSG00000273749/ENSG00000069869/ENSG00000055163/ENSG00000071051/ENSG00000051382/ENSG00000155849/ENSG00000143437/ENSG00000156427/ENSG00000089159/ENSG00000160293","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0031069","GO:0031069","GO:0031069","hair follicle morphogenesis",20,0.695476131841207,2.00444968720557,0.000628311077419452,0.0129021263167018,0.0107296199374706,1439,"tags=45%, list=13%, signal=39%","ENSG00000171243/ENSG00000178919/ENSG00000124216/ENSG00000164690/ENSG00000134363/ENSG00000148400/ENSG00000070193/ENSG00000165240/ENSG00000164379","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0016572","GO:0016572","GO:0016572","histone phosphorylation",31,-0.697495123240512,-1.81861011375367,0.000651385597726414,0.0133247038554074,0.0110810423521275,463,"tags=29%, list=4%, signal=28%","ENSG00000173531/ENSG00000149503/ENSG00000178999/ENSG00000160396/ENSG00000087586/ENSG00000177602/ENSG00000170312/ENSG00000145386/ENSG00000134057","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030195","GO:0030195","GO:0030195","negative regulation of blood coagulation",27,-0.696777641760019,-1.75914357329776,0.000688238554735506,0.0139024656426561,0.0115615185340687,661,"tags=37%, list=6%, signal=35%","ENSG00000184500/ENSG00000113889/ENSG00000115718/ENSG00000167711/ENSG00000140873/ENSG00000149131/ENSG00000091583/ENSG00000080618/ENSG00000171564/ENSG00000171557","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006897","GO:0006897","GO:0006897","endocytosis",394,0.287213434778646,1.2993755209969,0.000690045588182031,0.0139024656426561,0.0115615185340687,1590,"tags=21%, list=14%, signal=19%","ENSG00000012124/ENSG00000211899/ENSG00000244734/ENSG00000130643/ENSG00000188536/ENSG00000007908/ENSG00000185652/ENSG00000019169/ENSG00000115232/ENSG00000137801/ENSG00000175471/ENSG00000074317/ENSG00000120500/ENSG00000107611/ENSG00000164690/ENSG00000177105/ENSG00000165025/ENSG00000163219/ENSG00000188906/ENSG00000116675/ENSG00000170835/ENSG00000153071/ENSG00000152672/ENSG00000128340/ENSG00000166311/ENSG00000166923/ENSG00000134243/ENSG00000166126/ENSG00000168077/ENSG00000140368/ENSG00000138760/ENSG00000131238/ENSG00000160255/ENSG00000115234/ENSG00000136717/ENSG00000163956/ENSG00000134516/ENSG00000204472/ENSG00000205302/ENSG00000144366/ENSG00000197081/ENSG00000158270/ENSG00000167601/ENSG00000168079/ENSG00000151577/ENSG00000047249/ENSG00000105290/ENSG00000135047/ENSG00000109103/ENSG00000110651/ENSG00000131374/ENSG00000103319/ENSG00000104140/ENSG00000123384/ENSG00000138246/ENSG00000171365/ENSG00000116574/ENSG00000124839/ENSG00000103197/ENSG00000119522/ENSG00000197594/ENSG00000196586/ENSG00000117533/ENSG00000129048/ENSG00000070718/ENSG00000111405/ENSG00000025434/ENSG00000183020/ENSG00000204305/ENSG00000110934/ENSG00000024422/ENSG00000197943/ENSG00000114738/ENSG00000010278/ENSG00000169252/ENSG00000179241/ENSG00000164251/ENSG00000125733/ENSG00000011405/ENSG00000105270/ENSG00000079805/ENSG00000122705","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0046939","GO:0046939","GO:0046939","nucleotide phosphorylation",104,-0.530681978924998,-1.62762033042999,0.000696243116818705,0.0139745939875754,0.0116215016491543,2564,"tags=38%, list=22%, signal=30%","ENSG00000084734/ENSG00000111669/ENSG00000168209/ENSG00000123836/ENSG00000047410/ENSG00000080493/ENSG00000108479/ENSG00000069248/ENSG00000172113/ENSG00000058804/ENSG00000157020/ENSG00000213024/ENSG00000113569/ENSG00000105220/ENSG00000106992/ENSG00000163002/ENSG00000149925/ENSG00000172331/ENSG00000102900/ENSG00000152556/ENSG00000108559/ENSG00000143156/ENSG00000188316/ENSG00000140057/ENSG00000093000/ENSG00000075188/ENSG00000111640/ENSG00000155085/ENSG00000170525/ENSG00000187097/ENSG00000112981/ENSG00000134333/ENSG00000067225/ENSG00000181322/ENSG00000079739/ENSG00000248746/ENSG00000017427/ENSG00000106633/ENSG00000103202/ENSG00000164708","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0019320","GO:0019320","GO:0019320","hexose catabolic process",40,-0.648763409193412,-1.76239122851379,0.000712026053352553,0.0142378543028063,0.0118404332467616,1446,"tags=30%, list=13%, signal=26%","ENSG00000105220/ENSG00000149925/ENSG00000172331/ENSG00000152556/ENSG00000169299/ENSG00000117308/ENSG00000111640/ENSG00000067225/ENSG00000079739/ENSG00000248746/ENSG00000106633/ENSG00000164708","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0035924","GO:0035924","GO:0035924","cellular response to vascular endothelial growth factor stimulus",48,0.528800398047388,1.85726884429799,0.000730770329869904,0.0145581447431919,0.012106792032173,1837,"tags=33%, list=16%, signal=28%","ENSG00000183287/ENSG00000113721/ENSG00000054598/ENSG00000037280/ENSG00000162692/ENSG00000179388/ENSG00000119630/ENSG00000128917/ENSG00000099250/ENSG00000148400/ENSG00000106025/ENSG00000128052/ENSG00000156140/ENSG00000135046/ENSG00000171608/ENSG00000173039","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1901617","GO:1901617","GO:1901617","organic hydroxy compound biosynthetic process",178,-0.470996146383727,-1.51224900500737,0.000752027426800006,0.0148706460432786,0.0123666732407112,1411,"tags=27%, list=12%, signal=24%","ENSG00000117682/ENSG00000198911/ENSG00000228716/ENSG00000143815/ENSG00000132196/ENSG00000170522/ENSG00000184207/ENSG00000172893/ENSG00000132437/ENSG00000167910/ENSG00000170271/ENSG00000205808/ENSG00000113161/ENSG00000001626/ENSG00000118137/ENSG00000188467/ENSG00000109929/ENSG00000148377/ENSG00000166228/ENSG00000099194/ENSG00000100003/ENSG00000171631/ENSG00000180432/ENSG00000006025/ENSG00000147155/ENSG00000166394/ENSG00000135069/ENSG00000079459/ENSG00000104044/ENSG00000149809/ENSG00000167508/ENSG00000116133/ENSG00000153234/ENSG00000147383/ENSG00000169710/ENSG00000052802/ENSG00000110921/ENSG00000131979/ENSG00000001630/ENSG00000084674/ENSG00000112972/ENSG00000160752/ENSG00000133935/ENSG00000171759/ENSG00000160285/ENSG00000104549/ENSG00000147465/ENSG00000073734","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
