"","X","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response","immune_response_regulating_signaling_pathway","cytokine_production"
"GO:0002221","GO:0002221","GO:0002221","pattern recognition receptor signaling pathway",128,0.497433680122555,1.96221665938605,1.61832666963493e-06,0.000204060709105973,0.000174772785125462,2592,"tags=28%, list=18%, signal=23%","ENSG00000196664/ENSG00000143954/ENSG00000150455/ENSG00000158270/ENSG00000163406/ENSG00000100600/ENSG00000120280/ENSG00000135047/ENSG00000162676/ENSG00000131378/ENSG00000135047/ENSG00000145365/ENSG00000010671/ENSG00000134321/ENSG00000131378/ENSG00000174130/ENSG00000139370/ENSG00000198746/ENSG00000197329/ENSG00000167207/ENSG00000137265/ENSG00000164733/ENSG00000110057/ENSG00000119457/ENSG00000164251/ENSG00000162676/ENSG00000114738/ENSG00000160255/ENSG00000104312/ENSG00000025434/ENSG00000171132/ENSG00000126368/ENSG00000101916/ENSG00000152223/ENSG00000160703/ENSG00000105974/ENSG00000173039/ENSG00000101966/ENSG00000213341/ENSG00000205213/ENSG00000221983/ENSG00000184216","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0060271","GO:0060271","GO:0060271","cilium assembly",274,-0.521275671507037,-1.67813271436682,1.62679933484623e-06,0.000204060709105973,0.000174772785125462,3063,"tags=43%, list=22%, signal=34%","ENSG00000070761/ENSG00000119333/ENSG00000058453/ENSG00000123607/ENSG00000173805/ENSG00000168234/ENSG00000168385/ENSG00000005249/ENSG00000135931/ENSG00000168234/ENSG00000137601/ENSG00000122507/ENSG00000119661/ENSG00000167552/ENSG00000008086/ENSG00000155761/ENSG00000075945/ENSG00000100360/ENSG00000078668/ENSG00000140463/ENSG00000131462/ENSG00000116213/ENSG00000072864/ENSG00000170027/ENSG00000173226/ENSG00000181085/ENSG00000135407/ENSG00000163913/ENSG00000166596/ENSG00000084731/ENSG00000110318/ENSG00000125863/ENSG00000181378/ENSG00000078668/ENSG00000136811/ENSG00000138686/ENSG00000130638/ENSG00000188229/ENSG00000167461/ENSG00000196230/ENSG00000162643/ENSG00000137460/ENSG00000165115/ENSG00000173588/ENSG00000074054/ENSG00000079974/ENSG00000137601/ENSG00000135541/ENSG00000088986/ENSG00000141519/ENSG00000144061/ENSG00000138036/ENSG00000084731/ENSG00000083535/ENSG00000188343/ENSG00000272514/ENSG00000188229/ENSG00000103540/ENSG00000011143/ENSG00000119650/ENSG00000141013/ENSG00000039139/ENSG00000161996/ENSG00000284862/ENSG00000118965/ENSG00000072864/ENSG00000126870/ENSG00000197603/ENSG00000141577/ENSG00000188229/ENSG00000160401/ENSG00000160226/ENSG00000204104/ENSG00000122735/ENSG00000114446/ENSG00000165506/ENSG00000198331/ENSG00000117245/ENSG00000134874/ENSG00000135315/ENSG00000032742/ENSG00000264364/ENSG00000147874/ENSG00000180376/ENSG00000104237/ENSG00000108641/ENSG00000213397/ENSG00000103494/ENSG00000138286/ENSG00000163093/ENSG00000139323/ENSG00000187726/ENSG00000214367/ENSG00000128581/ENSG00000172426/ENSG00000164675/ENSG00000151849/ENSG00000156042/ENSG00000187049/ENSG00000122735/ENSG00000159079/ENSG00000137821/ENSG00000119661/ENSG00000154099/ENSG00000113966/ENSG00000119547/ENSG00000103995/ENSG00000080572/ENSG00000122417/ENSG00000117155/ENSG00000105479/ENSG00000141013/ENSG00000183638/ENSG00000126001/ENSG00000086300/ENSG00000112981/ENSG00000244607/ENSG00000100490/ENSG00000165533/ENSG00000160188/ENSG00000131351/ENSG00000144451/ENSG00000167858/ENSG00000172425/ENSG00000100078/ENSG00000170312/ENSG00000152763/ENSG00000256061/ENSG00000152240/ENSG00000117650/ENSG00000142609/ENSG00000142731/ENSG00000166851/ENSG00000138587/ENSG00000170264/ENSG00000170264/ENSG00000099204","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007088","GO:0007088","GO:0007088","regulation of mitotic nuclear division",79,-0.660157538102472,-1.89959950082087,1.63187846225717e-06,0.000204060709105973,0.000174772785125462,1779,"tags=35%, list=13%, signal=31%","ENSG00000149311/ENSG00000053900/ENSG00000167244/ENSG00000164754/ENSG00000127564/ENSG00000103056/ENSG00000137090/ENSG00000288000/ENSG00000124688/ENSG00000164109/ENSG00000112029/ENSG00000178999/ENSG00000040275/ENSG00000178295/ENSG00000138182/ENSG00000128789/ENSG00000138182/ENSG00000087586/ENSG00000136122/ENSG00000112742/ENSG00000117650/ENSG00000169679/ENSG00000148773/ENSG00000117724/ENSG00000126787/ENSG00000166851/ENSG00000134057/ENSG00000156509/ENSG00000080986/ENSG00000017427/ENSG00000138798","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0044782","GO:0044782","GO:0044782","cilium organization",283,-0.519523464681352,-1.67626225359016,1.80928255813232e-06,0.000216189162557277,0.000185160495715296,3063,"tags=42%, list=22%, signal=34%","ENSG00000070761/ENSG00000119333/ENSG00000058453/ENSG00000123607/ENSG00000173805/ENSG00000168234/ENSG00000168385/ENSG00000005249/ENSG00000135931/ENSG00000168234/ENSG00000137601/ENSG00000122507/ENSG00000119661/ENSG00000167552/ENSG00000008086/ENSG00000155761/ENSG00000075945/ENSG00000100360/ENSG00000078668/ENSG00000140463/ENSG00000131462/ENSG00000135338/ENSG00000116213/ENSG00000072864/ENSG00000170027/ENSG00000173226/ENSG00000181085/ENSG00000135407/ENSG00000163913/ENSG00000166596/ENSG00000084731/ENSG00000110318/ENSG00000125863/ENSG00000181378/ENSG00000078668/ENSG00000136811/ENSG00000138686/ENSG00000130638/ENSG00000188229/ENSG00000167461/ENSG00000196230/ENSG00000162643/ENSG00000137460/ENSG00000165115/ENSG00000173588/ENSG00000074054/ENSG00000079974/ENSG00000137601/ENSG00000135541/ENSG00000088986/ENSG00000141519/ENSG00000144061/ENSG00000138036/ENSG00000084731/ENSG00000083535/ENSG00000188343/ENSG00000272514/ENSG00000188229/ENSG00000103540/ENSG00000011143/ENSG00000119650/ENSG00000141013/ENSG00000039139/ENSG00000161996/ENSG00000284862/ENSG00000118965/ENSG00000072864/ENSG00000126870/ENSG00000197603/ENSG00000141577/ENSG00000188229/ENSG00000160401/ENSG00000160226/ENSG00000204104/ENSG00000122735/ENSG00000114446/ENSG00000165506/ENSG00000198331/ENSG00000117245/ENSG00000134874/ENSG00000135315/ENSG00000032742/ENSG00000264364/ENSG00000147874/ENSG00000180376/ENSG00000104237/ENSG00000108641/ENSG00000213397/ENSG00000103494/ENSG00000138286/ENSG00000163093/ENSG00000139323/ENSG00000187726/ENSG00000214367/ENSG00000128581/ENSG00000172426/ENSG00000164675/ENSG00000151849/ENSG00000156042/ENSG00000187049/ENSG00000122735/ENSG00000159079/ENSG00000137821/ENSG00000119661/ENSG00000154099/ENSG00000113966/ENSG00000119547/ENSG00000158428/ENSG00000103995/ENSG00000080572/ENSG00000176225/ENSG00000122417/ENSG00000117155/ENSG00000105479/ENSG00000141013/ENSG00000183638/ENSG00000126001/ENSG00000086300/ENSG00000112981/ENSG00000244607/ENSG00000100490/ENSG00000165533/ENSG00000160188/ENSG00000131351/ENSG00000144451/ENSG00000167858/ENSG00000172425/ENSG00000100078/ENSG00000170312/ENSG00000152763/ENSG00000256061/ENSG00000152240/ENSG00000117650/ENSG00000142609/ENSG00000142731/ENSG00000166851/ENSG00000138587/ENSG00000170264/ENSG00000170264/ENSG00000099204","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1901990","GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition",299,-0.507455735418859,-1.64314863134762,2.47676671632978e-06,0.000286476539336718,0.000245359838610484,3261,"tags=38%, list=23%, signal=30%","ENSG00000153107/ENSG00000101224/ENSG00000141510/ENSG00000124766/ENSG00000119541/ENSG00000128908/ENSG00000205629/ENSG00000181817/ENSG00000165916/ENSG00000086827/ENSG00000022267/ENSG00000154611/ENSG00000142484/ENSG00000164695/ENSG00000277791/ENSG00000154767/ENSG00000005249/ENSG00000108344/ENSG00000135679/ENSG00000089053/ENSG00000100519/ENSG00000140534/ENSG00000020922/ENSG00000183765/ENSG00000167552/ENSG00000181965/ENSG00000148411/ENSG00000179051/ENSG00000100902/ENSG00000108465/ENSG00000131462/ENSG00000072864/ENSG00000008018/ENSG00000170027/ENSG00000175166/ENSG00000108671/ENSG00000099341/ENSG00000115738/ENSG00000097046/ENSG00000126457/ENSG00000136930/ENSG00000110200/ENSG00000128789/ENSG00000126067/ENSG00000144580/ENSG00000136811/ENSG00000154473/ENSG00000188229/ENSG00000168411/ENSG00000041357/ENSG00000131467/ENSG00000196230/ENSG00000103035/ENSG00000100567/ENSG00000143106/ENSG00000074054/ENSG00000176248/ENSG00000185627/ENSG00000109132/ENSG00000100823/ENSG00000088986/ENSG00000149311/ENSG00000106462/ENSG00000053900/ENSG00000115233/ENSG00000164754/ENSG00000198783/ENSG00000188229/ENSG00000103540/ENSG00000072864/ENSG00000141577/ENSG00000188229/ENSG00000173692/ENSG00000116717/ENSG00000013275/ENSG00000087191/ENSG00000147874/ENSG00000213397/ENSG00000138411/ENSG00000163781/ENSG00000214367/ENSG00000092853/ENSG00000151849/ENSG00000075218/ENSG00000146670/ENSG00000117748/ENSG00000103995/ENSG00000124688/ENSG00000198835/ENSG00000164109/ENSG00000159147/ENSG00000132646/ENSG00000126001/ENSG00000283927/ENSG00000112029/ENSG00000178999/ENSG00000040275/ENSG00000178295/ENSG00000131351/ENSG00000068878/ENSG00000165891/ENSG00000129355/ENSG00000168309/ENSG00000128789/ENSG00000166483/ENSG00000129173/ENSG00000072571/ENSG00000170312/ENSG00000087586/ENSG00000175063/ENSG00000088325/ENSG00000143476/ENSG00000146648/ENSG00000152240/ENSG00000112742/ENSG00000117650/ENSG00000118193/ENSG00000161692/ENSG00000138778/ENSG00000169679/ENSG00000117724/ENSG00000011426/ENSG00000147082/ENSG00000126787/ENSG00000142731/ENSG00000166851/ENSG00000134057/ENSG00000080986/ENSG00000140015/ENSG00000136235","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050000","GO:0050000","GO:0050000","chromosome localization",57,-0.69073612845061,-1.91906829577649,4.56657513958065e-06,0.000490946090274803,0.000420482786322301,1934,"tags=31%, list=14%, signal=27%","ENSG00000160789/ENSG00000149311/ENSG00000083535/ENSG00000072864/ENSG00000054796/ENSG00000143228/ENSG00000146670/ENSG00000249961/ENSG00000178999/ENSG00000040275/ENSG00000149503/ENSG00000163611/ENSG00000167842/ENSG00000237649/ENSG00000121621/ENSG00000118193/ENSG00000138778/ENSG00000117724/ENSG00000126787/ENSG00000134057/ENSG00000080986/ENSG00000134690","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051303","GO:0051303","GO:0051303","establishment of chromosome localization",55,-0.710991863804773,-1.96817869429072,4.87720272066126e-06,0.000490946090274803,0.000420482786322301,1779,"tags=32%, list=13%, signal=28%","ENSG00000149311/ENSG00000083535/ENSG00000072864/ENSG00000054796/ENSG00000143228/ENSG00000146670/ENSG00000249961/ENSG00000178999/ENSG00000040275/ENSG00000149503/ENSG00000163611/ENSG00000167842/ENSG00000237649/ENSG00000121621/ENSG00000118193/ENSG00000138778/ENSG00000117724/ENSG00000126787/ENSG00000134057/ENSG00000080986/ENSG00000134690","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002521","GO:0002521","GO:0002521","leukocyte differentiation",320,0.377197937947719,1.62031005178733,4.88777655624737e-06,0.000490946090274803,0.000420482786322301,1830,"tags=24%, list=13%, signal=22%","ENSG00000105369/ENSG00000141655/ENSG00000162367/ENSG00000162552/ENSG00000127951/ENSG00000149635/ENSG00000132703/ENSG00000136997/ENSG00000115232/ENSG00000129993/ENSG00000159216/ENSG00000008513/ENSG00000128606/ENSG00000162692/ENSG00000122592/ENSG00000131188/ENSG00000174004/ENSG00000129993/ENSG00000170345/ENSG00000135047/ENSG00000179388/ENSG00000198805/ENSG00000169508/ENSG00000177628/ENSG00000183087/ENSG00000159189/ENSG00000135047/ENSG00000182578/ENSG00000173585/ENSG00000066336/ENSG00000129993/ENSG00000128917/ENSG00000141968/ENSG00000010671/ENSG00000153551/ENSG00000119919/ENSG00000164690/ENSG00000196415/ENSG00000154127/ENSG00000134321/ENSG00000168918/ENSG00000071553/ENSG00000106003/ENSG00000167601/ENSG00000184916/ENSG00000110719/ENSG00000152518/ENSG00000072274/ENSG00000165025/ENSG00000153208/ENSG00000171522/ENSG00000056586/ENSG00000033327/ENSG00000130584/ENSG00000173334/ENSG00000077585/ENSG00000140968/ENSG00000107957/ENSG00000110651/ENSG00000086300/ENSG00000137265/ENSG00000151651/ENSG00000107957/ENSG00000204103/ENSG00000198805/ENSG00000108342/ENSG00000068024/ENSG00000110651/ENSG00000172216/ENSG00000157404/ENSG00000161031/ENSG00000184916/ENSG00000165240/ENSG00000173757/ENSG00000157227/ENSG00000066336/ENSG00000119457/ENSG00000135905/ENSG00000108175/ENSG00000164251/ENSG00000119919/ENSG00000182578/ENSG00000048052/ENSG00000124126/ENSG00000163513/ENSG00000123685/ENSG00000196415/ENSG00000184916/ENSG00000065000/ENSG00000197046/ENSG00000135046/ENSG00000145022/ENSG00000128606/ENSG00000100060/ENSG00000167604/ENSG00000134516/ENSG00000104312/ENSG00000134198","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050865","GO:0050865","GO:0050865","regulation of cell activation",313,0.361959591240572,1.57300691742025,5.64379495844372e-06,0.000551757918028216,0.000472566563506053,522,"tags=4%, list=4%, signal=4%","ENSG00000136854/ENSG00000166527/ENSG00000111537/ENSG00000100078/ENSG00000004468/ENSG00000188372/ENSG00000140873/ENSG00000091972/ENSG00000122641/ENSG00000017427/ENSG00000198805/ENSG00000115457/ENSG00000175505/ENSG00000188372/ENSG00000136235/ENSG00000100097","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030336","GO:0030336","GO:0030336","negative regulation of cell migration",187,0.439533689166503,1.83261097193968,5.94422186331262e-06,0.000570751445696999,0.000488834034811893,1927,"tags=26%, list=14%, signal=23%","ENSG00000137801/ENSG00000162552/ENSG00000112175/ENSG00000175471/ENSG00000123612/ENSG00000163686/ENSG00000196090/ENSG00000146674/ENSG00000100292/ENSG00000134830/ENSG00000122592/ENSG00000106991/ENSG00000081189/ENSG00000101280/ENSG00000145147/ENSG00000164938/ENSG00000175471/ENSG00000116717/ENSG00000148400/ENSG00000128917/ENSG00000075213/ENSG00000197381/ENSG00000164690/ENSG00000015413/ENSG00000107562/ENSG00000125249/ENSG00000182054/ENSG00000139146/ENSG00000108187/ENSG00000139567/ENSG00000166923/ENSG00000166923/ENSG00000185532/ENSG00000171522/ENSG00000276644/ENSG00000100065/ENSG00000173334/ENSG00000189058/ENSG00000187391/ENSG00000109062/ENSG00000138061/ENSG00000118689/ENSG00000168675/ENSG00000129244/ENSG00000153233/ENSG00000163217/ENSG00000166780/ENSG00000120129/ENSG00000204472/ENSG00000173269/ENSG00000068001/ENSG00000164741/ENSG00000089820/ENSG00000103034/ENSG00000006638/ENSG00000108187/ENSG00000123384/ENSG00000196369/ENSG00000184113/ENSG00000106511/ENSG00000122707/ENSG00000089820/ENSG00000173482","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007346","GO:0007346","GO:0007346","regulation of mitotic cell cycle",416,-0.470991955287488,-1.53629661193578,6.09132509381815e-06,0.000574615000516845,0.000492143070830183,3261,"tags=35%, list=23%, signal=28%","ENSG00000153107/ENSG00000104290/ENSG00000101224/ENSG00000141510/ENSG00000124766/ENSG00000096717/ENSG00000119541/ENSG00000128908/ENSG00000205629/ENSG00000181817/ENSG00000165916/ENSG00000086827/ENSG00000022267/ENSG00000154611/ENSG00000142484/ENSG00000164695/ENSG00000277791/ENSG00000154767/ENSG00000213024/ENSG00000005249/ENSG00000108344/ENSG00000135679/ENSG00000179271/ENSG00000089053/ENSG00000100519/ENSG00000084073/ENSG00000140534/ENSG00000020922/ENSG00000183765/ENSG00000167552/ENSG00000181965/ENSG00000148411/ENSG00000179051/ENSG00000100902/ENSG00000108465/ENSG00000131462/ENSG00000072864/ENSG00000172113/ENSG00000008018/ENSG00000170027/ENSG00000175166/ENSG00000108671/ENSG00000137337/ENSG00000099341/ENSG00000204569/ENSG00000115738/ENSG00000097046/ENSG00000126457/ENSG00000136930/ENSG00000110200/ENSG00000128789/ENSG00000126067/ENSG00000144580/ENSG00000136811/ENSG00000154473/ENSG00000188229/ENSG00000168411/ENSG00000041357/ENSG00000131467/ENSG00000196230/ENSG00000124006/ENSG00000275700/ENSG00000103035/ENSG00000100567/ENSG00000143106/ENSG00000074054/ENSG00000176248/ENSG00000185627/ENSG00000118655/ENSG00000109132/ENSG00000100823/ENSG00000088986/ENSG00000149311/ENSG00000106462/ENSG00000053900/ENSG00000167244/ENSG00000115233/ENSG00000164754/ENSG00000198783/ENSG00000047188/ENSG00000188229/ENSG00000103540/ENSG00000151247/ENSG00000127564/ENSG00000072864/ENSG00000141577/ENSG00000188229/ENSG00000173692/ENSG00000116717/ENSG00000013275/ENSG00000087191/ENSG00000106399/ENSG00000138035/ENSG00000103056/ENSG00000147874/ENSG00000137103/ENSG00000198797/ENSG00000213397/ENSG00000138411/ENSG00000163781/ENSG00000214367/ENSG00000092853/ENSG00000154229/ENSG00000151849/ENSG00000075218/ENSG00000137090/ENSG00000095002/ENSG00000288000/ENSG00000146670/ENSG00000114315/ENSG00000117748/ENSG00000103995/ENSG00000124688/ENSG00000147316/ENSG00000154920/ENSG00000198835/ENSG00000164109/ENSG00000159147/ENSG00000173207/ENSG00000132646/ENSG00000126001/ENSG00000283927/ENSG00000112029/ENSG00000178999/ENSG00000040275/ENSG00000178295/ENSG00000131351/ENSG00000104290/ENSG00000138182/ENSG00000078725/ENSG00000068878/ENSG00000165891/ENSG00000129355/ENSG00000168309/ENSG00000128789/ENSG00000166483/ENSG00000138182/ENSG00000129173/ENSG00000072571/ENSG00000170312/ENSG00000087586/ENSG00000175063/ENSG00000174442/ENSG00000088325/ENSG00000136122/ENSG00000143476/ENSG00000146648/ENSG00000152240/ENSG00000112742/ENSG00000117650/ENSG00000118193/ENSG00000161692/ENSG00000138778/ENSG00000169679/ENSG00000148773/ENSG00000117724/ENSG00000011426/ENSG00000147082/ENSG00000126787/ENSG00000142731/ENSG00000166851/ENSG00000134057/ENSG00000156509/ENSG00000080986/ENSG00000017427/ENSG00000140015/ENSG00000138798/ENSG00000136235","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051321","GO:0051321","GO:0051321","meiotic cell cycle",148,-0.574307352832034,-1.76595919793184,7.41134347402199e-06,0.000664179897663604,0.000568853117523618,1995,"tags=37%, list=14%, signal=32%","ENSG00000178966/ENSG00000188486/ENSG00000179218/ENSG00000185627/ENSG00000178460/ENSG00000149311/ENSG00000164754/ENSG00000047188/ENSG00000100345/ENSG00000120498/ENSG00000127564/ENSG00000184571/ENSG00000168556/ENSG00000173715/ENSG00000116062/ENSG00000143452/ENSG00000054796/ENSG00000174371/ENSG00000085999/ENSG00000198765/ENSG00000143228/ENSG00000133101/ENSG00000051180/ENSG00000204410/ENSG00000137090/ENSG00000136492/ENSG00000154920/ENSG00000100918/ENSG00000196584/ENSG00000113575/ENSG00000077800/ENSG00000132383/ENSG00000129810/ENSG00000100814/ENSG00000112029/ENSG00000249961/ENSG00000160207/ENSG00000160188/ENSG00000010292/ENSG00000149503/ENSG00000152670/ENSG00000188486/ENSG00000197275/ENSG00000152670/ENSG00000077935/ENSG00000136824/ENSG00000121621/ENSG00000087586/ENSG00000183324/ENSG00000188486/ENSG00000157456/ENSG00000131747/ENSG00000112742/ENSG00000066923/ENSG00000117650/ENSG00000169679/ENSG00000147082/ENSG00000166851/ENSG00000156509/ENSG00000178997/ENSG00000138587","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0009617","GO:0009617","GO:0009617","response to bacterium",256,0.393895522708387,1.74452419170653,9.09650343438053e-06,0.000776379348677208,0.000664949081460565,2946,"tags=31%, list=21%, signal=25%","ENSG00000143954/ENSG00000211899/ENSG00000164879/ENSG00000007908/ENSG00000141655/ENSG00000150455/ENSG00000158270/ENSG00000197629/ENSG00000162692/ENSG00000148346/ENSG00000160323/ENSG00000170345/ENSG00000107611/ENSG00000162676/ENSG00000148346/ENSG00000101336/ENSG00000081189/ENSG00000167419/ENSG00000211779/ENSG00000154736/ENSG00000148400/ENSG00000136160/ENSG00000001036/ENSG00000172380/ENSG00000277734/ENSG00000101425/ENSG00000167601/ENSG00000130522/ENSG00000096968/ENSG00000070193/ENSG00000165025/ENSG00000171522/ENSG00000197629/ENSG00000174130/ENSG00000173334/ENSG00000000938/ENSG00000112335/ENSG00000140968/ENSG00000197329/ENSG00000266200/ENSG00000167207/ENSG00000108342/ENSG00000096060/ENSG00000107643/ENSG00000172216/ENSG00000161031/ENSG00000184588/ENSG00000118432/ENSG00000131067/ENSG00000164251/ENSG00000134326/ENSG00000185187/ENSG00000131016/ENSG00000180176/ENSG00000153162/ENSG00000006638/ENSG00000162676/ENSG00000114738/ENSG00000104312/ENSG00000067182/ENSG00000025434/ENSG00000092067/ENSG00000081181/ENSG00000171132/ENSG00000155111/ENSG00000126368/ENSG00000148400/ENSG00000124253/ENSG00000168214/ENSG00000126353/ENSG00000100473/ENSG00000164120/ENSG00000156482/ENSG00000128604/ENSG00000123240/ENSG00000105974/ENSG00000172232/ENSG00000173039/ENSG00000163874/ENSG00000213341/ENSG00000176171/ENSG00000204308/ENSG00000184216/ENSG00000111961/ENSG00000198918/ENSG00000163874/ENSG00000181104/ENSG00000143341/ENSG00000106299/ENSG00000030582/ENSG00000134371/ENSG00000085415/ENSG00000169239/ENSG00000175445/ENSG00000105372/ENSG00000187796/ENSG00000160013/ENSG00000133475/ENSG00000197943","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050920","GO:0050920","GO:0050920","regulation of chemotaxis",149,0.458773357187301,1.86059444405497,1.05659292536267e-05,0.000878105078762605,0.000752074570947681,2607,"tags=34%, list=18%, signal=28%","ENSG00000137801/ENSG00000133789/ENSG00000185652/ENSG00000113721/ENSG00000150455/ENSG00000174600/ENSG00000119630/ENSG00000134830/ENSG00000100600/ENSG00000099250/ENSG00000137285/ENSG00000127129/ENSG00000169313/ENSG00000169508/ENSG00000146242/ENSG00000145147/ENSG00000198121/ENSG00000183087/ENSG00000182578/ENSG00000148400/ENSG00000089060/ENSG00000075213/ENSG00000125266/ENSG00000138623/ENSG00000107562/ENSG00000170962/ENSG00000166923/ENSG00000138623/ENSG00000121966/ENSG00000166923/ENSG00000070193/ENSG00000185033/ENSG00000153993/ENSG00000129422/ENSG00000057593/ENSG00000082684/ENSG00000166900/ENSG00000167207/ENSG00000128340/ENSG00000095539/ENSG00000120129/ENSG00000204472/ENSG00000164251/ENSG00000182578/ENSG00000168758/ENSG00000128052/ENSG00000099250/ENSG00000100311/ENSG00000127129/ENSG00000100034/ENSG00000133789/ENSG00000148400/ENSG00000166949/ENSG00000121966/ENSG00000126353/ENSG00000271447/ENSG00000091879/ENSG00000092421/ENSG00000172232/ENSG00000130449/ENSG00000169855/ENSG00000166949/ENSG00000143434/ENSG00000105894/ENSG00000167680/ENSG00000183049","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0001525","GO:0001525","GO:0001525","angiogenesis",360,0.350691931007426,1.58364882940123,1.06149953728044e-05,0.000878105078762605,0.000752074570947681,3282,"tags=38%, list=23%, signal=30%","ENSG00000136859/ENSG00000161381/ENSG00000137801/ENSG00000162367/ENSG00000183287/ENSG00000171812/ENSG00000151617/ENSG00000142871/ENSG00000054598/ENSG00000113721/ENSG00000037280/ENSG00000100292/ENSG00000176170/ENSG00000154734/ENSG00000159216/ENSG00000119630/ENSG00000122592/ENSG00000154928/ENSG00000106991/ENSG00000099250/ENSG00000164736/ENSG00000140678/ENSG00000179388/ENSG00000118526/ENSG00000122786/ENSG00000091129/ENSG00000101280/ENSG00000145147/ENSG00000134954/ENSG00000105997/ENSG00000135821/ENSG00000137509/ENSG00000128165/ENSG00000132329/ENSG00000116717/ENSG00000148400/ENSG00000114378/ENSG00000128917/ENSG00000260001/ENSG00000187498/ENSG00000164683/ENSG00000125266/ENSG00000100968/ENSG00000265107/ENSG00000164690/ENSG00000154764/ENSG00000164683/ENSG00000166501/ENSG00000138639/ENSG00000167772/ENSG00000076706/ENSG00000139567/ENSG00000166923/ENSG00000121966/ENSG00000166923/ENSG00000166501/ENSG00000070193/ENSG00000165025/ENSG00000133639/ENSG00000139610/ENSG00000019991/ENSG00000130066/ENSG00000100065/ENSG00000079337/ENSG00000184481/ENSG00000123358/ENSG00000153904/ENSG00000174059/ENSG00000189058/ENSG00000114019/ENSG00000151651/ENSG00000138061/ENSG00000265107/ENSG00000165168/ENSG00000148848/ENSG00000127329/ENSG00000186810/ENSG00000172889/ENSG00000157227/ENSG00000105538/ENSG00000122679/ENSG00000197461/ENSG00000173269/ENSG00000048052/ENSG00000163513/ENSG00000006638/ENSG00000135046/ENSG00000128052/ENSG00000124440/ENSG00000178878/ENSG00000099250/ENSG00000204301/ENSG00000111241/ENSG00000184113/ENSG00000160255/ENSG00000166825/ENSG00000106511/ENSG00000122707/ENSG00000173482/ENSG00000128805/ENSG00000064393/ENSG00000166825/ENSG00000148400/ENSG00000166825/ENSG00000115539/ENSG00000143369/ENSG00000106004/ENSG00000111145/ENSG00000168214/ENSG00000121966/ENSG00000163382/ENSG00000064300/ENSG00000134215/ENSG00000116044/ENSG00000118257/ENSG00000091879/ENSG00000115414/ENSG00000092421/ENSG00000105974/ENSG00000134013/ENSG00000066056/ENSG00000169855/ENSG00000163874/ENSG00000126016/ENSG00000011405/ENSG00000106025/ENSG00000076706/ENSG00000143537/ENSG00000004399/ENSG00000136960/ENSG00000105894/ENSG00000153560/ENSG00000111961/ENSG00000163874/ENSG00000169057/ENSG00000051382/ENSG00000179348/ENSG00000127329/ENSG00000162775/ENSG00000118523/ENSG00000030582/ENSG00000173821/ENSG00000138080/ENSG00000117525/ENSG00000156427/ENSG00000136826/ENSG00000146374/ENSG00000019991/ENSG00000125266/ENSG00000124212/ENSG00000136960/ENSG00000197461/ENSG00000168214/ENSG00000133121/ENSG00000115414/ENSG00000161791/ENSG00000102359/ENSG00000203883/ENSG00000102554/ENSG00000158195/ENSG00000177606/ENSG00000135048/ENSG00000169242/ENSG00000167772/ENSG00000143878/ENSG00000136830/ENSG00000123908/ENSG00000169504/ENSG00000118503/ENSG00000051382/ENSG00000151651/ENSG00000143995/ENSG00000160691/ENSG00000069667/ENSG00000163349/ENSG00000137764/ENSG00000184113/ENSG00000144891","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
