"","X","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response"
"GO:0051271","GO:0051271","GO:0051271","negative regulation of cellular component movement",210,0.409994973176497,1.65917055932004,3.06622757810011e-05,0.00519128347217669,0.00444141804134755,2334,"tags=25%, list=15%, signal=21%","ENSG00000171522/ENSG00000284202/ENSG00000185737/ENSG00000137801/ENSG00000175471/ENSG00000147437/ENSG00000112175/ENSG00000163686/ENSG00000123612/ENSG00000267200/ENSG00000162552/ENSG00000196090/ENSG00000146674/ENSG00000134830/ENSG00000101280/ENSG00000100292/ENSG00000106991/ENSG00000122592/ENSG00000081189/ENSG00000105509/ENSG00000136717/ENSG00000075213/ENSG00000276644/ENSG00000175471/ENSG00000164938/ENSG00000164690/ENSG00000148400/ENSG00000128917/ENSG00000185532/ENSG00000015413/ENSG00000139567/ENSG00000116717/ENSG00000182054/ENSG00000187391/ENSG00000118689/ENSG00000184113/ENSG00000139146/ENSG00000107562/ENSG00000108187/ENSG00000204472/ENSG00000173334/ENSG00000171522/ENSG00000166923/ENSG00000153233/ENSG00000168675/ENSG00000089820/ENSG00000168329/ENSG00000166923/ENSG00000103034/ENSG00000145147/ENSG00000091879/ENSG00000189058/ENSG00000107562/ENSG00000196220/ENSG00000109062/ENSG00000196369/ENSG00000100065/ENSG00000196104/ENSG00000199150/ENSG00000123384/ENSG00000068001/ENSG00000133121/ENSG00000271447/ENSG00000173269/ENSG00000151490/ENSG00000129244/ENSG00000116044/ENSG00000159167/ENSG00000136826","FALSE","FALSE","FALSE","FALSE"
"GO:0007188","GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway",170,0.441718788223094,1.75738967586802,3.14449990054755e-05,0.00519128347217669,0.00444141804134755,1396,"tags=23%, list=9%, signal=21%","ENSG00000171522/ENSG00000111452/ENSG00000125910/ENSG00000274286/ENSG00000163873/ENSG00000151617/ENSG00000155269/ENSG00000175868/ENSG00000128285/ENSG00000019169/ENSG00000151617/ENSG00000263715/ENSG00000168412/ENSG00000123146/ENSG00000166073/ENSG00000116329/ENSG00000165029/ENSG00000113389/ENSG00000128271/ENSG00000106128/ENSG00000118432/ENSG00000196277/ENSG00000125510/ENSG00000184845/ENSG00000169313/ENSG00000185231/ENSG00000150594/ENSG00000258839/ENSG00000185149/ENSG00000087258/ENSG00000132329/ENSG00000181072/ENSG00000120907/ENSG00000114349/ENSG00000170214/ENSG00000204681/ENSG00000128310/ENSG00000198121/ENSG00000078295/ENSG00000186642/ENSG00000115263/ENSG00000069696/ENSG00000133019/ENSG00000150594/ENSG00000181072/ENSG00000151577/ENSG00000177963/ENSG00000134183/ENSG00000170214/ENSG00000087494/ENSG00000162881/ENSG00000154478/ENSG00000171522/ENSG00000197746","FALSE","FALSE","FALSE","FALSE"
"GO:0044782","GO:0044782","GO:0044782","cilium organization",290,-0.499831227527986,-1.57338993431329,3.42505840693992e-05,0.00533134805743105,0.0045612507145654,3591,"tags=48%, list=24%, signal=37%","ENSG00000005249/ENSG00000131462/ENSG00000214413/ENSG00000117155/ENSG00000120370/ENSG00000167552/ENSG00000122735/ENSG00000173588/ENSG00000116213/ENSG00000119333/ENSG00000112144/ENSG00000072864/ENSG00000155530/ENSG00000087903/ENSG00000187535/ENSG00000137601/ENSG00000048342/ENSG00000100078/ENSG00000135931/ENSG00000111837/ENSG00000138036/ENSG00000148019/ENSG00000123607/ENSG00000078668/ENSG00000160401/ENSG00000138175/ENSG00000101222/ENSG00000075945/ENSG00000164066/ENSG00000130638/ENSG00000180376/ENSG00000084731/ENSG00000167461/ENSG00000136811/ENSG00000131437/ENSG00000160226/ENSG00000105948/ENSG00000122507/ENSG00000166596/ENSG00000213397/ENSG00000196230/ENSG00000168385/ENSG00000104237/ENSG00000105479/ENSG00000084731/ENSG00000101350/ENSG00000181085/ENSG00000163093/ENSG00000147874/ENSG00000213123/ENSG00000135338/ENSG00000138002/ENSG00000100360/ENSG00000198003/ENSG00000147400/ENSG00000175970/ENSG00000119636/ENSG00000135541/ENSG00000188229/ENSG00000078668/ENSG00000138286/ENSG00000284862/ENSG00000144061/ENSG00000152669/ENSG00000118690/ENSG00000072864/ENSG00000138686/ENSG00000126870/ENSG00000272514/ENSG00000083535/ENSG00000162643/ENSG00000204104/ENSG00000119650/ENSG00000151849/ENSG00000187726/ENSG00000135315/ENSG00000173226/ENSG00000163913/ENSG00000125863/ENSG00000188343/ENSG00000181378/ENSG00000113966/ENSG00000118965/ENSG00000137601/ENSG00000011143/ENSG00000119661/ENSG00000154099/ENSG00000140463/ENSG00000165506/ENSG00000074054/ENSG00000119661/ENSG00000187049/ENSG00000165115/ENSG00000039139/ENSG00000138175/ENSG00000141577/ENSG00000156042/ENSG00000141013/ENSG00000137821/ENSG00000214367/ENSG00000155761/ENSG00000177042/ENSG00000188229/ENSG00000198331/ENSG00000032742/ENSG00000131351/ENSG00000176225/ENSG00000122735/ENSG00000188229/ENSG00000079974/ENSG00000264364/ENSG00000161996/ENSG00000141519/ENSG00000197603/ENSG00000117155/ENSG00000158428/ENSG00000117245/ENSG00000122417/ENSG00000139323/ENSG00000110318/ENSG00000164675/ENSG00000134874/ENSG00000114446/ENSG00000113966/ENSG00000136811/ENSG00000112981/ENSG00000183638/ENSG00000159079/ENSG00000256061/ENSG00000080572/ENSG00000128581/ENSG00000108641/ENSG00000125409/ENSG00000126001/ENSG00000103995/ENSG00000244607/ENSG00000103494/ENSG00000158079/ENSG00000160188/ENSG00000024422/ENSG00000170312/ENSG00000141013/ENSG00000165533/ENSG00000142609/ENSG00000144451/ENSG00000167858/ENSG00000166851/ENSG00000172426/ENSG00000117650/ENSG00000152240/ENSG00000099204/ENSG00000142731/ENSG00000138587/ENSG00000152763/ENSG00000100490/ENSG00000155755/ENSG00000119547/ENSG00000214513/ENSG00000100078/ENSG00000086300/ENSG00000170264/ENSG00000170264/ENSG00000172425/ENSG00000149483/ENSG00000264364/ENSG00000169856","FALSE","FALSE","FALSE","FALSE"
"GO:0051480","GO:0051480","GO:0051480","regulation of cytosolic calcium ion concentration",236,0.399249097925206,1.63787619737703,3.65027092630965e-05,0.00552407666848194,0.00472614025195882,1594,"tags=20%, list=10%, signal=18%","ENSG00000119782/ENSG00000105464/ENSG00000010810/ENSG00000141837/ENSG00000115353/ENSG00000188763/ENSG00000115353/ENSG00000197696/ENSG00000189403/ENSG00000163421/ENSG00000152154/ENSG00000160951/ENSG00000163485/ENSG00000171631/ENSG00000149295/ENSG00000171873/ENSG00000060558/ENSG00000176884/ENSG00000140030/ENSG00000107130/ENSG00000141433/ENSG00000162188/ENSG00000143318/ENSG00000179348/ENSG00000180914/ENSG00000144230/ENSG00000184544/ENSG00000004468/ENSG00000184845/ENSG00000107736/ENSG00000155886/ENSG00000134160/ENSG00000160951/ENSG00000182687/ENSG00000132535/ENSG00000157087/ENSG00000184544/ENSG00000176884/ENSG00000141433/ENSG00000100678/ENSG00000164850/ENSG00000117560/ENSG00000135898/ENSG00000283927/ENSG00000130529/ENSG00000170989/ENSG00000273079/ENSG00000109991/ENSG00000113889/ENSG00000157087/ENSG00000172137/ENSG00000161509/ENSG00000105464/ENSG00000168959/ENSG00000154118/ENSG00000160801/ENSG00000156642/ENSG00000152822/ENSG00000166405/ENSG00000018625/ENSG00000161509/ENSG00000118160/ENSG00000143318","FALSE","FALSE","FALSE","FALSE"
"GO:0060271","GO:0060271","GO:0060271","cilium assembly",281,-0.502866382204025,-1.58288538690897,3.8279974699074e-05,0.00555898467632052,0.0047560059020688,3591,"tags=48%, list=24%, signal=38%","ENSG00000005249/ENSG00000131462/ENSG00000214413/ENSG00000117155/ENSG00000120370/ENSG00000167552/ENSG00000122735/ENSG00000173588/ENSG00000116213/ENSG00000119333/ENSG00000112144/ENSG00000072864/ENSG00000155530/ENSG00000087903/ENSG00000187535/ENSG00000137601/ENSG00000048342/ENSG00000100078/ENSG00000135931/ENSG00000111837/ENSG00000138036/ENSG00000148019/ENSG00000123607/ENSG00000078668/ENSG00000160401/ENSG00000138175/ENSG00000101222/ENSG00000075945/ENSG00000164066/ENSG00000130638/ENSG00000180376/ENSG00000084731/ENSG00000167461/ENSG00000136811/ENSG00000131437/ENSG00000160226/ENSG00000105948/ENSG00000122507/ENSG00000166596/ENSG00000213397/ENSG00000196230/ENSG00000168385/ENSG00000104237/ENSG00000105479/ENSG00000084731/ENSG00000101350/ENSG00000181085/ENSG00000163093/ENSG00000147874/ENSG00000213123/ENSG00000138002/ENSG00000100360/ENSG00000198003/ENSG00000147400/ENSG00000175970/ENSG00000119636/ENSG00000135541/ENSG00000188229/ENSG00000078668/ENSG00000138286/ENSG00000284862/ENSG00000144061/ENSG00000152669/ENSG00000118690/ENSG00000072864/ENSG00000138686/ENSG00000126870/ENSG00000272514/ENSG00000083535/ENSG00000162643/ENSG00000204104/ENSG00000119650/ENSG00000151849/ENSG00000187726/ENSG00000135315/ENSG00000173226/ENSG00000163913/ENSG00000125863/ENSG00000188343/ENSG00000181378/ENSG00000113966/ENSG00000118965/ENSG00000137601/ENSG00000011143/ENSG00000119661/ENSG00000154099/ENSG00000140463/ENSG00000165506/ENSG00000074054/ENSG00000119661/ENSG00000187049/ENSG00000165115/ENSG00000039139/ENSG00000138175/ENSG00000141577/ENSG00000156042/ENSG00000141013/ENSG00000137821/ENSG00000214367/ENSG00000155761/ENSG00000177042/ENSG00000188229/ENSG00000198331/ENSG00000032742/ENSG00000131351/ENSG00000122735/ENSG00000188229/ENSG00000079974/ENSG00000264364/ENSG00000161996/ENSG00000141519/ENSG00000197603/ENSG00000117155/ENSG00000117245/ENSG00000122417/ENSG00000139323/ENSG00000110318/ENSG00000164675/ENSG00000134874/ENSG00000114446/ENSG00000113966/ENSG00000136811/ENSG00000112981/ENSG00000183638/ENSG00000159079/ENSG00000256061/ENSG00000080572/ENSG00000128581/ENSG00000108641/ENSG00000125409/ENSG00000126001/ENSG00000103995/ENSG00000244607/ENSG00000103494/ENSG00000158079/ENSG00000160188/ENSG00000024422/ENSG00000170312/ENSG00000141013/ENSG00000165533/ENSG00000142609/ENSG00000144451/ENSG00000167858/ENSG00000166851/ENSG00000172426/ENSG00000117650/ENSG00000152240/ENSG00000099204/ENSG00000142731/ENSG00000138587/ENSG00000152763/ENSG00000100490/ENSG00000155755/ENSG00000119547/ENSG00000214513/ENSG00000100078/ENSG00000086300/ENSG00000170264/ENSG00000170264/ENSG00000172425/ENSG00000149483/ENSG00000264364/ENSG00000169856","FALSE","FALSE","FALSE","FALSE"
"GO:0070661","GO:0070661","GO:0070661","leukocyte proliferation",160,0.4415993792952,1.74755251888752,3.97449633977101e-05,0.00555898467632052,0.0047560059020688,1248,"tags=9%, list=8%, signal=8%","ENSG00000119969/ENSG00000168811/ENSG00000004468/ENSG00000188372/ENSG00000070193/ENSG00000198805/ENSG00000154342/ENSG00000134258/ENSG00000175505/ENSG00000136235/ENSG00000135046/ENSG00000138795/ENSG00000166407/ENSG00000017427/ENSG00000168811/ENSG00000115457/ENSG00000113302/ENSG00000188372","FALSE","FALSE","FALSE","FALSE"
"GO:0055074","GO:0055074","GO:0055074","calcium ion homeostasis",312,0.367500348364531,1.56612390440244,4.1040360906849e-05,0.00555898467632052,0.0047560059020688,2343,"tags=19%, list=15%, signal=16%","ENSG00000119782/ENSG00000105464/ENSG00000155970/ENSG00000010810/ENSG00000141837/ENSG00000115353/ENSG00000188763/ENSG00000115353/ENSG00000197696/ENSG00000124205/ENSG00000109689/ENSG00000189403/ENSG00000179218/ENSG00000163421/ENSG00000152154/ENSG00000130203/ENSG00000160951/ENSG00000113739/ENSG00000163485/ENSG00000188467/ENSG00000171631/ENSG00000149295/ENSG00000131943/ENSG00000171873/ENSG00000060558/ENSG00000176884/ENSG00000124827/ENSG00000140030/ENSG00000107130/ENSG00000141433/ENSG00000159164/ENSG00000162188/ENSG00000143318/ENSG00000179348/ENSG00000180914/ENSG00000144230/ENSG00000184544/ENSG00000004468/ENSG00000184845/ENSG00000107736/ENSG00000155886/ENSG00000134160/ENSG00000160951/ENSG00000182687/ENSG00000132535/ENSG00000157087/ENSG00000184544/ENSG00000176884/ENSG00000129170/ENSG00000141433/ENSG00000100678/ENSG00000164850/ENSG00000117560/ENSG00000135898/ENSG00000283927/ENSG00000130529/ENSG00000170989/ENSG00000273079/ENSG00000132975/ENSG00000109991/ENSG00000113889/ENSG00000157087/ENSG00000172137/ENSG00000159167/ENSG00000086300/ENSG00000161509/ENSG00000105464/ENSG00000168959/ENSG00000154118/ENSG00000160801/ENSG00000109501/ENSG00000156642/ENSG00000152822/ENSG00000166405/ENSG00000018625/ENSG00000161509/ENSG00000118160/ENSG00000143318","FALSE","FALSE","FALSE","FALSE"
"GO:1903305","GO:1903305","GO:1903305","regulation of regulated secretory pathway",103,0.504964460306032,1.89753929864009,4.24375565031611e-05,0.00555898467632052,0.0047560059020688,1992,"tags=28%, list=13%, signal=25%","ENSG00000171450/ENSG00000067715/ENSG00000102468/ENSG00000188372/ENSG00000128271/ENSG00000100292/ENSG00000118432/ENSG00000150594/ENSG00000165025/ENSG00000120907/ENSG00000170743/ENSG00000006283/ENSG00000169684/ENSG00000188906/ENSG00000154764/ENSG00000148400/ENSG00000188372/ENSG00000166501/ENSG00000128340/ENSG00000186792/ENSG00000143858/ENSG00000079841/ENSG00000150594/ENSG00000033327/ENSG00000108405/ENSG00000139998/ENSG00000101098/ENSG00000160255/ENSG00000149927/ENSG00000000938/ENSG00000143553/ENSG00000186318/ENSG00000179348/ENSG00000186912/ENSG00000185896/ENSG00000114520/ENSG00000079841/ENSG00000105514/ENSG00000204176/ENSG00000104142/ENSG00000164251","FALSE","FALSE","FALSE","FALSE"
"GO:1903792","GO:1903792","GO:1903792","negative regulation of anion transport",140,0.460269080833466,1.79005067481647,4.28556087381538e-05,0.00555898467632052,0.0047560059020688,1173,"tags=13%, list=8%, signal=12%","ENSG00000163032/ENSG00000180509/ENSG00000207864/ENSG00000157782/ENSG00000274286/ENSG00000137801/ENSG00000123612/ENSG00000158856/ENSG00000158856/ENSG00000134321/ENSG00000145708/ENSG00000118432/ENSG00000196277/ENSG00000169313/ENSG00000150594/ENSG00000164326/ENSG00000188906/ENSG00000164690/ENSG00000125538/ENSG00000166501/ENSG00000069696/ENSG00000182054/ENSG00000150594/ENSG00000186115","FALSE","FALSE","FALSE","FALSE"
"GO:0002685","GO:0002685","GO:0002685","regulation of leukocyte migration",125,0.49469384727809,1.89700143125394,4.71493950963974e-05,0.00574616156048662,0.0049161456429853,1859,"tags=25%, list=12%, signal=22%","ENSG00000171522/ENSG00000007908/ENSG00000137801/ENSG00000112175/ENSG00000150455/ENSG00000133789/ENSG00000237412/ENSG00000188372/ENSG00000174600/ENSG00000115232/ENSG00000130300/ENSG00000134830/ENSG00000119630/ENSG00000100292/ENSG00000169313/ENSG00000122592/ENSG00000182578/ENSG00000100600/ENSG00000110080/ENSG00000177105/ENSG00000188372/ENSG00000167207/ENSG00000128340/ENSG00000184371/ENSG00000186810/ENSG00000089060/ENSG00000183087/ENSG00000127129/ENSG00000133789/ENSG00000107562/ENSG00000204472/ENSG00000151651/ENSG00000171522/ENSG00000166923/ENSG00000168329/ENSG00000166923/ENSG00000127129/ENSG00000145147/ENSG00000189058/ENSG00000182578/ENSG00000107562/ENSG00000110651/ENSG00000129422/ENSG00000154721","TRUE","FALSE","TRUE","FALSE"
"GO:0009617","GO:0009617","GO:0009617","response to bacterium",272,0.38639923606625,1.62671846235815,5.36108842822943e-05,0.0060848353660404,0.00520589902635963,2634,"tags=29%, list=17%, signal=24%","ENSG00000143954/ENSG00000211899/ENSG00000171522/ENSG00000164879/ENSG00000187838/ENSG00000007908/ENSG00000147437/ENSG00000175097/ENSG00000141655/ENSG00000112116/ENSG00000150455/ENSG00000197629/ENSG00000092067/ENSG00000211779/ENSG00000277734/ENSG00000158270/ENSG00000162692/ENSG00000101336/ENSG00000108342/ENSG00000170345/ENSG00000148346/ENSG00000167419/ENSG00000118432/ENSG00000148346/ENSG00000135334/ENSG00000081189/ENSG00000136160/ENSG00000185674/ENSG00000107611/ENSG00000101425/ENSG00000165025/ENSG00000143954/ENSG00000134326/ENSG00000001036/ENSG00000154736/ENSG00000148400/ENSG00000160323/ENSG00000125538/ENSG00000167207/ENSG00000197329/ENSG00000197629/ENSG00000111012/ENSG00000172380/ENSG00000174130/ENSG00000130522/ENSG00000096968/ENSG00000000938/ENSG00000173334/ENSG00000165474/ENSG00000171522/ENSG00000162676/ENSG00000140968/ENSG00000100473/ENSG00000266200/ENSG00000168329/ENSG00000277734/ENSG00000162676/ENSG00000092067/ENSG00000167601/ENSG00000123240/ENSG00000187796/ENSG00000180176/ENSG00000153162/ENSG00000143839/ENSG00000161031/ENSG00000008438/ENSG00000112335/ENSG00000101425/ENSG00000131067/ENSG00000184588/ENSG00000172216/ENSG00000067182/ENSG00000164251/ENSG00000164879/ENSG00000168214/ENSG00000126368/ENSG00000051523/ENSG00000170890/ENSG00000277734/ENSG00000121053/ENSG00000143341/ENSG00000126456/ENSG00000163874/ENSG00000185187/ENSG00000128604/ENSG00000099998/ENSG00000133475/ENSG00000114738/ENSG00000164120/ENSG00000104312/ENSG00000096060/ENSG00000155111/ENSG00000118503/ENSG00000025434/ENSG00000148400/ENSG00000160013/ENSG00000117009/ENSG00000160951/ENSG00000197943/ENSG00000163874/ENSG00000171132/ENSG00000085415","FALSE","FALSE","FALSE","FALSE"
"GO:0003014","GO:0003014","GO:0003014","renal system process",93,0.538814522680242,1.97888757130593,5.6853299555177e-05,0.00628805789544089,0.00537976666686225,1992,"tags=26%, list=13%, signal=23%","ENSG00000244734/ENSG00000244734/ENSG00000244734/ENSG00000004939/ENSG00000244734/ENSG00000244734/ENSG00000069122/ENSG00000101405/ENSG00000244734/ENSG00000113389/ENSG00000128271/ENSG00000163406/ENSG00000244734/ENSG00000100600/ENSG00000008196/ENSG00000136160/ENSG00000120907/ENSG00000126562/ENSG00000103647/ENSG00000078295/ENSG00000265107/ENSG00000183087/ENSG00000186115/ENSG00000265107/ENSG00000151577/ENSG00000196139/ENSG00000076706/ENSG00000176387/ENSG00000100311/ENSG00000196139/ENSG00000174808/ENSG00000143839/ENSG00000138031/ENSG00000145244/ENSG00000109062/ENSG00000164251","FALSE","FALSE","FALSE","FALSE"
"GO:0098813","GO:0098813","GO:0098813","nuclear chromosome segregation",183,-0.545230007997521,-1.66888562126449,6.0793994932967e-05,0.00628805789544089,0.00537976666686225,2791,"tags=37%, list=18%, signal=31%","ENSG00000196074/ENSG00000054796/ENSG00000020922/ENSG00000154473/ENSG00000179051/ENSG00000181085/ENSG00000178966/ENSG00000053900/ENSG00000212916/ENSG00000149311/ENSG00000086065/ENSG00000141255/ENSG00000162039/ENSG00000154920/ENSG00000083535/ENSG00000136492/ENSG00000143228/ENSG00000198765/ENSG00000112941/ENSG00000077935/ENSG00000161800/ENSG00000138411/ENSG00000120498/ENSG00000124688/ENSG00000040275/ENSG00000143452/ENSG00000237649/ENSG00000198901/ENSG00000167842/ENSG00000114346/ENSG00000164109/ENSG00000129810/ENSG00000010292/ENSG00000149503/ENSG00000100814/ENSG00000136824/ENSG00000128944/ENSG00000136982/ENSG00000161800/ENSG00000175063/ENSG00000249961/ENSG00000118193/ENSG00000146670/ENSG00000198901/ENSG00000155657/ENSG00000090889/ENSG00000178999/ENSG00000121152/ENSG00000100918/ENSG00000013573/ENSG00000066923/ENSG00000163611/ENSG00000146918/ENSG00000121621/ENSG00000177602/ENSG00000137807/ENSG00000171320/ENSG00000013810/ENSG00000109805/ENSG00000137807/ENSG00000138778/ENSG00000077935/ENSG00000117724/ENSG00000112029/ENSG00000112742/ENSG00000131747/ENSG00000172680/ENSG00000166851/ENSG00000126787/ENSG00000169679/ENSG00000117650/ENSG00000198901/ENSG00000134057/ENSG00000134690/ENSG00000080986/ENSG00000128789/ENSG00000168802/ENSG00000123219","FALSE","FALSE","FALSE","FALSE"
"GO:1990748","GO:1990748","GO:1990748","cellular detoxification",62,0.575229999212713,2.01066892634114,6.09805097545016e-05,0.00628805789544089,0.00537976666686225,897,"tags=20%, list=6%, signal=19%","ENSG00000244734/ENSG00000244734/ENSG00000244734/ENSG00000213931/ENSG00000188536/ENSG00000244734/ENSG00000244734/ENSG00000213931/ENSG00000213931/ENSG00000244734/ENSG00000095303/ENSG00000244734/ENSG00000167419/ENSG00000132965/ENSG00000080546/ENSG00000164938","FALSE","FALSE","FALSE","FALSE"
"GO:0000280","GO:0000280","GO:0000280","nuclear division",293,-0.499245819867473,-1.57312387090411,8.13158327469793e-05,0.00799290586243576,0.00683835442438858,3731,"tags=45%, list=24%, signal=35%","ENSG00000107949/ENSG00000156256/ENSG00000110200/ENSG00000047410/ENSG00000133302/ENSG00000079616/ENSG00000086827/ENSG00000172113/ENSG00000153107/ENSG00000204899/ENSG00000131462/ENSG00000113456/ENSG00000116213/ENSG00000164114/ENSG00000213024/ENSG00000175334/ENSG00000058804/ENSG00000072864/ENSG00000107831/ENSG00000187790/ENSG00000175826/ENSG00000114251/ENSG00000068796/ENSG00000089053/ENSG00000178295/ENSG00000127564/ENSG00000088833/ENSG00000185627/ENSG00000113318/ENSG00000181773/ENSG00000128789/ENSG00000183765/ENSG00000134278/ENSG00000196074/ENSG00000054796/ENSG00000163806/ENSG00000154429/ENSG00000020922/ENSG00000154473/ENSG00000068796/ENSG00000100462/ENSG00000101350/ENSG00000181085/ENSG00000178966/ENSG00000132436/ENSG00000168556/ENSG00000053900/ENSG00000108106/ENSG00000212916/ENSG00000149311/ENSG00000086065/ENSG00000104983/ENSG00000141255/ENSG00000288000/ENSG00000072864/ENSG00000162039/ENSG00000154920/ENSG00000083535/ENSG00000167244/ENSG00000124205/ENSG00000136492/ENSG00000085999/ENSG00000179218/ENSG00000143228/ENSG00000198765/ENSG00000112941/ENSG00000077935/ENSG00000074054/ENSG00000133101/ENSG00000124006/ENSG00000154229/ENSG00000161800/ENSG00000138411/ENSG00000173809/ENSG00000120498/ENSG00000124688/ENSG00000040275/ENSG00000143452/ENSG00000237649/ENSG00000051180/ENSG00000198901/ENSG00000103056/ENSG00000173715/ENSG00000138182/ENSG00000167842/ENSG00000164109/ENSG00000129810/ENSG00000010292/ENSG00000149503/ENSG00000204410/ENSG00000100814/ENSG00000136824/ENSG00000128944/ENSG00000136982/ENSG00000161800/ENSG00000175063/ENSG00000136122/ENSG00000249961/ENSG00000118193/ENSG00000146670/ENSG00000137090/ENSG00000198901/ENSG00000188425/ENSG00000138182/ENSG00000155657/ENSG00000152670/ENSG00000087586/ENSG00000101057/ENSG00000160207/ENSG00000197275/ENSG00000090889/ENSG00000178999/ENSG00000148773/ENSG00000121152/ENSG00000100918/ENSG00000088325/ENSG00000066923/ENSG00000170312/ENSG00000163611/ENSG00000146918/ENSG00000121621/ENSG00000177602/ENSG00000137807/ENSG00000013810/ENSG00000109805/ENSG00000137807/ENSG00000152670/ENSG00000138778/ENSG00000077935/ENSG00000117724/ENSG00000112029/ENSG00000112742/ENSG00000131747/ENSG00000172680/ENSG00000166851/ENSG00000157456/ENSG00000138798/ENSG00000126787/ENSG00000169679/ENSG00000117650/ENSG00000011426/ENSG00000198901/ENSG00000134057/ENSG00000134690/ENSG00000080986/ENSG00000113575/ENSG00000128789/ENSG00000168802/ENSG00000156509/ENSG00000123219/ENSG00000107831/ENSG00000017427","FALSE","FALSE","FALSE","FALSE"
"GO:0000819","GO:0000819","GO:0000819","sister chromatid segregation",145,-0.561576919882044,-1.68731521961867,8.50933443504541e-05,0.00799290586243576,0.00683835442438858,2410,"tags=37%, list=16%, signal=31%","ENSG00000053900/ENSG00000212916/ENSG00000149311/ENSG00000086065/ENSG00000083535/ENSG00000143228/ENSG00000112941/ENSG00000077935/ENSG00000161800/ENSG00000138411/ENSG00000124688/ENSG00000040275/ENSG00000143452/ENSG00000237649/ENSG00000198901/ENSG00000167842/ENSG00000164109/ENSG00000129810/ENSG00000010292/ENSG00000149503/ENSG00000136824/ENSG00000128944/ENSG00000136982/ENSG00000161800/ENSG00000175063/ENSG00000118193/ENSG00000146670/ENSG00000198901/ENSG00000155657/ENSG00000090889/ENSG00000178999/ENSG00000121152/ENSG00000100918/ENSG00000013573/ENSG00000066923/ENSG00000146918/ENSG00000121621/ENSG00000177602/ENSG00000137807/ENSG00000171320/ENSG00000013810/ENSG00000109805/ENSG00000137807/ENSG00000138778/ENSG00000077935/ENSG00000117724/ENSG00000112029/ENSG00000112742/ENSG00000131747/ENSG00000172680/ENSG00000166851/ENSG00000126787/ENSG00000169679/ENSG00000117650/ENSG00000198901/ENSG00000134057/ENSG00000134690/ENSG00000080986/ENSG00000128789/ENSG00000168802/ENSG00000123219","FALSE","FALSE","FALSE","FALSE"
"GO:0071103","GO:0071103","GO:0071103","DNA conformation change",207,-0.526830485556249,-1.62896795234874,9.7179665994394e-05,0.00882391367229097,0.00754932563198555,4399,"tags=51%, list=29%, signal=37%","ENSG00000110768/ENSG00000189403/ENSG00000169689/ENSG00000128908/ENSG00000004700/ENSG00000113522/ENSG00000188486/ENSG00000174953/ENSG00000125398/ENSG00000125398/ENSG00000188976/ENSG00000047410/ENSG00000096717/ENSG00000204256/ENSG00000132475/ENSG00000077097/ENSG00000120334/ENSG00000141510/ENSG00000181163/ENSG00000047410/ENSG00000277157/ENSG00000151725/ENSG00000189308/ENSG00000111445/ENSG00000111358/ENSG00000175334/ENSG00000166508/ENSG00000164104/ENSG00000049541/ENSG00000187790/ENSG00000177302/ENSG00000154767/ENSG00000145736/ENSG00000198900/ENSG00000121988/ENSG00000189060/ENSG00000183207/ENSG00000101945/ENSG00000130726/ENSG00000163104/ENSG00000187475/ENSG00000020922/ENSG00000107815/ENSG00000163918/ENSG00000134452/ENSG00000143799/ENSG00000140451/ENSG00000145907/ENSG00000175792/ENSG00000138375/ENSG00000075856/ENSG00000147400/ENSG00000116478/ENSG00000099284/ENSG00000132740/ENSG00000162521/ENSG00000187475/ENSG00000118900/ENSG00000187475/ENSG00000187475/ENSG00000188486/ENSG00000136492/ENSG00000085999/ENSG00000189403/ENSG00000160957/ENSG00000187475/ENSG00000156502/ENSG00000198765/ENSG00000112941/ENSG00000147316/ENSG00000188312/ENSG00000112118/ENSG00000134283/ENSG00000119335/ENSG00000178460/ENSG00000164104/ENSG00000102384/ENSG00000111877/ENSG00000100297/ENSG00000129534/ENSG00000105011/ENSG00000106028/ENSG00000133119/ENSG00000102038/ENSG00000051180/ENSG00000076003/ENSG00000197837/ENSG00000010292/ENSG00000196497/ENSG00000167670/ENSG00000186871/ENSG00000166451/ENSG00000149503/ENSG00000119969/ENSG00000136824/ENSG00000104738/ENSG00000136982/ENSG00000132383/ENSG00000101812/ENSG00000188486/ENSG00000163312/ENSG00000100162/ENSG00000146670/ENSG00000132780/ENSG00000159055/ENSG00000155657/ENSG00000197275/ENSG00000183598/ENSG00000121152/ENSG00000102901/ENSG00000013573/ENSG00000073111/ENSG00000146918/ENSG00000188486/ENSG00000109805/ENSG00000164850/ENSG00000131747/ENSG00000134057/ENSG00000159259/ENSG00000168802/ENSG00000068878/ENSG00000123219/ENSG00000111732/ENSG00000135046","FALSE","FALSE","FALSE","FALSE"
